,mitocore,293,mitoparp,293 + high NAD,mitoparp + high NAD,293 + low NAD,mitoparp + low NAD,subsystem
GND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pentose phosphate pathway
GPAMm_hsB_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiolipin synthesis
GTHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROS defense
GTHOm,0.010047104915492237,0.010035054827288262,0.010039586746913758,0.010035054827288207,0.010039586746914018,0.00684519633973181,0.006718587016366727,ROS defense
GTHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROS defense
GTHPm,0.010047104915492237,0.010035054827288262,0.010039586746913758,0.010035054827288207,0.010039586746914018,0.00684519633973181,0.006718587016366727,ROS defense
GTHS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glutathione synthesis
GluForTx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Histidine degradation
H2Ot,-17.89608231707311,-16.99573913043504,-17.01991304347827,-16.99573913043473,-17.019913043478454,-13.127618741121182,-12.040838704053783,Boundary Conditions - Misc
H2Otm,-135.52430566540048,-135.4610903034096,-135.46436225368862,-135.46109030341054,-135.46436225368845,-97.70539796418134,-89.92453052774472,Mitochondrial transport - diffusion / artificial
HACD1m,-1.1081666666666665,-1.036,-1.0843043478260919,-1.036,-1.0843043478260876,-0.3981654174205221,-0.41902783552653744,FA metabolism
HACD9m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Isoleucine degradation
HCO3t_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary conditions - core
HDCAtm_MitoCore,-0.7116913506355036,-0.7032446396410904,-0.708091207472804,-0.7032446396410779,-0.7080912074727836,-0.7418130216540832,-0.7911272496314075,Boundary conditions - core
HDCAtr,0.2755746967857047,0.2841725407356729,0.2792392555862787,0.2841725407356226,0.27923925558628127,0.24491407312984503,0.1947174892829946,Boundary conditions - core
HEX1,0.0,0.0,0.0,0.0,0.0,0.009744124135463661,0.0,Glycolysis
HGNTOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tyrosine degradation
HIBDm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valine degradation
HISD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Histidine degradation
HIStiDF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary conditions - essential amino acids
HKYNH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tryptophan Metabolism 
HMBS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haem Synthesis
HMGCOASim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ketogenesis
HMGLm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ketogenesis / Leucine degradation
HOXG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haem Degradation
Hct_MitoCore,-3.7471183592882444,-3.6901564782277974,-1.9091356029503872,-3.6901564782278715,-1.9091356029505189,-1.879738195607365,-2.0028940377884807,Boundary Conditions - Misc
Hmt_MitoCore,-416.68673442885444,-416.665073388438,-416.5691818481032,-416.665073388447,-416.5691818481072,-296.8689288975014,-275.07805975504834,Boundary Conditions - Misc
HtmB_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - characterised
ICDHxm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCA cycle
ICDHy,-0.1,-0.1,-0.1,-0.1,-0.1,-0.0962637362637363,-0.0962637362637363,Reductive carboxylation
ICDHyrm,-75.09951983911745,-75.05917426191188,-2.2126406643662255,-75.0591742619119,-2.212640664366226,-53.817673603438436,-1.758232581617189,TCA cycle
ICITt_MitoCore,-1.9179999999999997,-1.9180000000002542,-1.9179999999999955,-1.9179999999999988,-1.9180000000001094,-1.1541747364954986,-1.4143764546481554,Boundary Conditions - Biomarkers
ILETAm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Isoleucine degradation
ILEt5m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - uncharacterised
ILEtec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary conditions - essential amino acids
IZPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Histidine degradation
KYN3OX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tryptophan Metabolism 
LDH_Dm_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glycine degradation
LDH_L,-2.4550000000000116,-2.0554999999999892,-2.087499999999995,-2.0554999999999977,-2.0875,-1.329174911660769,-1.349867491166074,Glycolysis/gluconeogenesis
LEUTAm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leucine degradation
LEUt5m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - uncharacterised
LEUtec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary conditions - essential amino acids
LGTHLm_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glycine degradation
LPCOXc_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lysine degradation (L-pipecolate pathway)
LYSOXc_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lysine degradation (L-pipecolate pathway)
LYStiDF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary conditions - essential amino acids
LYStmB_MitoCore,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,Mitochondrial transporters - characterised
L_LACt2r,-2.4549999999999947,-2.0555000000001016,-2.087500000000076,-2.0554999999999994,-2.0874999999999995,-1.329174911660769,-1.349867491166074,Boundary conditions - core
MACACI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tyrosine degradation
MALSO3tm,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,Mitochondrial transporters - characterised
MALSO4tm,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,Mitochondrial transporters - characterised
MALTSULtm,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,Mitochondrial transporters - characterised
MAL_Lte,-1.918,-1.917999999999806,-1.918,-1.918,-1.9180000000001156,-1.7060130064044727,-1.917858823529412,Boundary Conditions - Biomarkers
MALtm,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,Mitochondrial transporters - characterised
MCCCrm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leucine degradation
MCLOR,-0.005999999999999329,-0.0059999999999967805,-0.0059999999999954525,-0.0059999999999954525,-0.006,-0.00387985865724173,-0.00387985865724087,Cysteine degradation II
MCOATA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic
MCPST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cysteine degradation II
MCPSTm_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cysteine degradation II
MDH,-2.7210000000000005,-2.705,-2.705,-2.7049999999999956,-2.705,-2.3457071827294964,-2.345707182729491,Malate aspartate shuttle
MDHm,3.7715408715589005,3.80855321439416,3.8090076203974554,3.8085532143942737,3.8090076203974546,2.1892990320109664,1.8986708509750732,TCA cycle
ME1m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCA cycle periphery
ME2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cytosolic misc
ME2m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCA cycle periphery
MECR14C_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fatty acid elongation in mitochondria
MECR16C_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fatty acid elongation in mitochondria
MERCPLACt_MitoCore,-0.005999999999938609,-0.006,-0.006,-0.006,-0.006,-0.00387985865724173,-0.00387985865724087,Boundary Conditions - Biomarkers
METAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Methionine degradation
METAT2_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Methionine degradation
METtec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary conditions - essential amino acids
MGCHrm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leucine degradation
MMCDm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Propanoate synthesis
MMEm,-0.031999999999996476,0.0,-0.03199999999999559,0.0,-0.03199999999999924,0.0,-0.01376512114131106,Propanoate metabolism
MMMm,-1.918,0.0,-1.9179999999999975,0.0,-1.9179999999999997,0.0,-1.584222204348158,Propanoate metabolism
MMSAD1m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Propanoate metabolism
MMSAD3m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beta-alanine degradation
MMSAD3m2_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beta-alanine degradation
MTHFC,-0.008,0.0,0.0,0.0,0.0,0.0,0.0,Folate cytosolic
MTHFCm,-0.008,0.0,0.0,0.0,0.0,0.0,0.0,Folate mitochondrial
MTHFD,-0.018000000000000002,-0.01,-0.01,-0.01,-0.01,-0.009,-0.009,Folate cytosolic
MTHFD2m,-0.008,0.0,0.0,0.0,0.0,0.0,0.0,Folate mitochondrial
MTHFDm,-0.008,0.0,0.0,0.0,0.0,0.0,0.0,Folate mitochondrial
MTPC14_MitoCore,0.27615281967969013,0.2841725407356587,0.2792392555862951,0.28417254073565784,0.27923925558629503,0.24491407312985192,0.20818472069813368,FA metabolism
MTPC16_MitoCore,0.27615281967969013,0.2841725407356587,0.2792392555862951,0.28417254073565784,0.27923925558629503,0.24491407312985192,0.20818472069813368,FA metabolism
NABTNOm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arginine degradation
NADHt_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Conditions - Misc
NADHtm_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Conditions - Misc
NADt_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Conditions - Misc
NADtm_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Conditions - Misc
NDPK1,-3.7280000000000673,-3.7280000000001037,-1.81,-3.728000000000234,-1.81,-3.632595665634663,-1.714736842105263,Cytosolic misc
NDPK1m,-1000.0,-1000.0,0.0,-1000.0,0.0,-1000.0,0.0,TCA cycle periphery
NDPK3m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiolipin synthesis
NH4t3r,-0.32199999999999995,-0.314,-0.31400000000000006,-0.3139999999999999,-0.314,-0.2532910663086191,-0.2532910663086193,Boundary Conditions - Biomarkers
NNT_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCA cycle periphery
NOS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOS Signalling
NOS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOS Signalling
NOt,-0.3299999999999952,-0.32199999999999984,-0.32199999999999307,-0.32200000000000184,-0.322,-0.2612910663086192,-0.2612910663086221,Boundary Conditions - Misc
O2t,15.647999322415655,15.648742353897763,15.648415749582927,15.648742353897656,15.64841574958297,11.076158160212428,10.237314971543343,Boundary conditions - core
O2tm,15.632929049836969,15.637073798927663,15.636747194612841,15.6370737989276,15.636747194612903,11.06739276652383,10.228487710309182,Mitochondrial transport - diffusion / artificial
OAAt_MitoCore,-1.917999999999999,-1.9180000000000876,-1.9179999999999988,-1.9179999999999984,-1.91800000000011,-1.9178588235294152,-1.9178588235294107,Boundary Conditions - Biomarkers
OCBTm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Citrulline biosynthesis
OCOAT1m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ketone bodies - degradation
OF_ATP_MitoCore,80.71384309772483,80.69939875363183,80.7057478589096,80.69939875363181,80.7057478589096,57.25102746637582,53.19365507089719,Objective Function - ATP 
OF_HEME_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Objective Function - Heme
OF_LIPID_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Objective Function - Lipid synthesis 
OF_PROTEIN_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Objective Function - Protein Synthesis
OIVD1m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leucine degradation
OIVD2m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valine degradation
OIVD3m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Isoleucine degradation
ORNDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ornithine degradation (cytosolic)
ORNTArm,-0.3229999999999841,-0.3149999999999956,-0.15400000000000003,-0.315,-0.15400000000000139,-0.25429106630862075,-0.12364553315430965,Ornithine degradation
ORNt3mB_MitoCore,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,Mitochondrial transporters - characterised
ORNt4mB_MitoCore,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,Mitochondrial transporters - characterised
P5CRm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proline synthesis
P5CRxm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proline synthesis
PCFLOPm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transport - lipids
PCHOLHSTDe,-6.521916586773431,-6.5152091195091115,0.0,-6.515209119509097,0.0,-4.069906520452903,0.0,Boundary Conditions - Lipids
PCHOLPm_hs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiolipin synthesis
PCLAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tryptophan Metabolism 
PCREATtmdiffirB_MitoCore,-922.4171107519619,-922.4167360230203,-920.5439776042731,-922.4167360230206,-920.5439776042731,-945.8293261420729,-948.1047123298117,Mitochondrial transport - diffusion / artificial
PCm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCA cycle periphery
PDHm,0.0,0.0,0.0,0.0,0.0,0.32569364812244994,0.0,TCA cycle
PEFLIPm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transport - lipids
PEPCK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gluconeogenesis
PEPCKm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCA cycle periphery
PEt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Conditions - Lipids
PFK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glycolysis
PGCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serine and glycine biosynthesis
PGI,-1.308578947368415,-0.2513333333333255,0.0,-0.2513333333333333,0.0,-0.20894862296032524,0.0,Glycolysis/gluconeogenesis
PGK,-1.81,-1.81,-1.81,-1.81,-1.81,-1.714736842105263,-1.714736842105263,Glycolysis/gluconeogenesis
PGL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pentose phosphate pathway
PGM,-1.81,-1.81,-1.81,-1.81,-1.81,-1.714736842105263,-1.714736842105263,Glycolysis/gluconeogenesis
PGPPTm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiolipin synthesis
PGPP_hsm_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiolipin synthesis
PHEMEtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haem Synthesis
PHEtec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary conditions - essential amino acids
PIt2mB_MitoCore,-335.04528055060746,-334.97623614576906,-334.91177525661965,-334.97623614576895,-334.9117752566202,-239.53450746154266,-221.65459460884406,Mitochondrial transporters - characterised
PPA,0.2770319725760949,0.2842607946290907,0.2801372684086964,0.2842607946291419,0.28013726840869624,0.24491407312983965,0.20818472069813512,Carnitine shuttle
PPAm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carnitine shuttle
PPAt,-1.9499999999999265,-0.03199999999999334,-1.9499999999999922,-0.032,-1.9500000000001094,-0.013765121141308888,-1.5979873254894694,Boundary Conditions - Biomarkers
PPAtmB_MitoCore,-1.9499999999999487,-0.03199999999999545,-1.9499999999999433,-0.03199999999999545,-1.9499999999999469,-0.01376512114131103,-1.5979873254894907,Mitochondrial transporters - uncharacterised
PPBNGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haem Synthesis
PPCOACm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Propanoate metabolism
PPD2CSPc_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lysine degradation (L-pipecolate pathway)
PPPGOmB_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haem Synthesis
PROD2mB_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proline degradation
PROt2r,-0.3259999999999982,-0.31800000000000006,-0.31800000000000006,-0.31800000000000006,-0.31800000000010653,-0.2572910663086193,-0.25729106630862786,Boundary conditions - nonessential amino acids
PROtm,-0.3259999999998814,-0.3179999999998273,-0.31800000000011863,-0.31799999999988904,-0.3179999999998963,-0.25729106630862664,-0.2572910663085528,Mitochondrial transporters - uncharacterised
PSERT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serine and glycine biosynthesis
PSFLIPm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transport - lipids
PSP_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serine and glycine biosynthesis
PSt3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Conditions - Lipids
PTRCAT1m_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arginine degradation
PTRCOX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ornithine degradation (cytosolic)
PYK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glycolysis/gluconeogenesis
PYRt2m,0.0,0.0,0.0,0.0,0.0,0.3021837266145757,0.0,Mitochondrial transporters - characterised
R03103_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lysine degradation (saccharopine pathway)
RE1254C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lysine degradation (L-pipecolate pathway)
RE2649M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Propanoate synthesis
RPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pentose phosphate pathway
RPI,-0.7062500000000004,-0.12566666666666668,0.0,-0.12566666666666668,0.0,-0.10447431148016557,0.0,Pentose phosphate pathway
SACCD3m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lysine degradation (saccharopine pathway)
SO3t_MitoCore,-0.0059999999999954525,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Conditions - Misc
SPODMm,0.010047104915492237,0.010035054827288262,0.010039586746913806,0.010035054827288144,0.010039586746914037,0.0068451963397319245,0.006718587016366727,ROS defense
SUCCt2m,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,Mitochondrial transporters - characterised
SUCCt3m_MitoCore,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,Mitochondrial transporters - characterised
SUCOAS1m,-1000.0,-1000.0,0.0,-1000.0,0.0,-1000.0,0.0,TCA cycle
SUCOASm,-1000.0,-1000.0,-7.243739130434781,-1000.0,-7.24373913043478,-1000.0,-3.973791948153337,TCA cycle
SUMt_MitoCore,-1.9179999999999975,-1.9180000000000348,-1.9179999999999957,-1.9179999999999924,-1.9180000000001085,-1.5473911994410534,-1.797250005389301,Boundary Conditions - Biomarkers
TALA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pentose phosphate pathway
TCYNTt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Conditions - Misc
TCYNTtmB_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transport - diffusion / artificial
THRD_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Threonine degradation
TKT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pentose phosphate pathway
TKT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pentose phosphate pathway
TPI,-1.3671747728515014,-1.351650107202592,0.0,-1.3516501072025902,0.0,-0.29011811820738975,0.0,Glycolysis/gluconeogenesis
TRPO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tryptophan Metabolism 
TRPt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary conditions - essential amino acids
TRPtm_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - uncharacterised
TSULt_MitoCore,-0.0059999999999954525,-0.006,-0.006,-0.006,-0.006,-0.006,-0.006000000000004334,Boundary Conditions - Misc
TYRTA,-0.30699999999999994,-0.29900000000000015,-0.2989999999999955,-0.29899999999998605,-0.29899999999999416,-0.23843224277921604,-0.2384322427792075,Tyrosine degradation
TYRTB_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tyrosine degradation
TYRt,-0.012,-0.012,-0.012,-0.012,-0.012,-0.0118588235294118,-0.0118588235294118,Boundary conditions - nonessential amino acids
UPP3S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haem Synthesis
UPPDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haem Synthesis
URCN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Histidine degradation
UREAt,-0.33700000000010916,-0.32900000000000273,-0.329,-0.32899999999999996,-0.329,-0.26829106630861876,-0.26829106630862143,Boundary Conditions - Biomarkers
UREAtm,-0.3369999999998754,-0.3289999999998372,-0.3289999999998372,-0.3289999999998372,-0.3289999999998372,-0.2682910663086253,-0.2682910663086193,Mitochondrial transporters - uncharacterised
VALTAm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valine degradation
VALt5m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - uncharacterised
VALtec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary conditions - essential amino acids
r0060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serine degradation
r0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proline / ornithine degradation
r0081,-414.7784714744202,-414.704243595052,-414.73687094161886,-414.70424359505057,-414.7368709416188,-294.90382590829626,-273.3552830032216,TCA cycle periphery
r0122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glycolysis
r0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asparagine degradation
r0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glutathione degradation
r0178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GABA shunt
r0193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cysteine degradation III
r0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glycerol phosphate shuttle
r0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Folate mitochondrial
r0287,0.2761528196797053,0.284172540735659,0.2792392555862953,0.28417254073565856,0.27923925558629503,0.24491407312985192,0.20818472069813368,FA metabolism
r0399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phenylalanine degradation
r0450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lysine degradation (saccharopine pathway)
r0464c_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ornithine degradation (cytosolic)
r0514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Folate mitochondrial
r0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lysine degradation (saccharopine pathway)
r0541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tryptophan / Lysine Metabolism 
r0560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valine degradation
r0594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lysine degradation (L-pipecolate pathway)
r0595B_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cysteine degradation II
r0595m_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cysteine degradation II
r0603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Isoleucine degradation
r0633,-16.45671468190383,-16.45062872663827,-9.141912732421059,-16.450628726638275,-9.141912732421059,-4.284814924147645,-2.381149362863159,Fatty acid elongation in mitochondria
r0634,-1.067934782608696,-1.0,-1.054391304347825,-1.0,-1.0543913043478261,-0.3835616438356164,-0.4044240619416318,FA metabolism
r0638,-16.456714681903893,-16.45062872663828,-9.141912732421059,-16.45062872663829,-9.141912732421059,-4.284814924147646,-2.381149362863159,Fatty acid elongation in mitochondria
r0645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tryptophan Metabolism 
r0655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leucine degradation
r0660,-1.0679347826087024,-1.0,-1.0543913043478255,-1.0,-1.054391304347826,-0.3835616438356162,-0.4044240619416315,FA metabolism
r0678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic
r0681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic
r0682,-0.2442857142857143,0.0,-0.24428571428571427,0.0,-0.2442857142857142,0.0,-0.1793206719924573,FA synthesis - cytosolic
r0691,-0.24428571428571427,0.0,-0.24428571428571424,0.0,-0.24428571428571433,0.0,-0.17932067199245758,FA synthesis - cytosolic
r0692,-0.24428571428571427,0.0,-0.24428571428571427,0.0,-0.24428571428571427,0.0,-0.17932067199245824,FA synthesis - cytosolic
r0693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic
r0694,-0.24428571428571427,0.0,-0.24428571428571427,0.0,-0.2442857142857143,0.0,-0.17932067199245835,FA synthesis - cytosolic
r0695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic
r0696,-0.24428571428571422,0.0,-0.24428571428571433,0.0,-0.24428571428571427,0.0,-0.17932067199245721,FA synthesis - cytosolic
r0697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic
r0701,-0.24428571428571427,0.0,-0.2442857142857143,0.0,-0.24428571428571424,0.0,-0.17932067199245721,FA synthesis - cytosolic
r0702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic
r0712,-0.24428571428571427,0.0,-0.2442857142857143,0.0,-0.24428571428571427,0.0,-0.17932067199245721,FA synthesis - cytosolic
r0713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic
r0722,0.27615281967969946,0.2841725407356588,0.2792392555862952,0.2841725407356583,0.2792392555862949,0.24491407312985194,0.20818472069813368,FA metabolism
r0724,-1.0679347826086931,-1.0,-1.0543913043478261,-1.0,-1.0543913043478264,-0.3835616438356164,-0.4044240619416318,FA metabolism
r0726,0.27615281967970273,0.28417254073565873,0.2792392555862951,0.28417254073565856,0.27923925558629503,0.24491407312985192,0.20818472069813368,FA metabolism
r0728,-1.0679347826086996,-1.0,-1.0543913043478277,-1.0,-1.0543913043478264,-0.3835616438356162,-0.40442406194163194,FA metabolism
r0730,0.2761528196797053,0.284172540735659,0.2792392555862952,0.28417254073565856,0.27923925558629503,0.24491407312985192,0.20818472069813368,FA metabolism
r0731,0.27615281967970523,0.28417254073565873,0.27923925558629537,0.28417254073565884,0.27923925558629537,0.24491407312985192,0.20818472069813368,FA metabolism
r0732,0.2761528196797053,0.284172540735659,0.2792392555862952,0.28417254073565856,0.27923925558629503,0.24491407312985192,0.20818472069813368,FA metabolism
r0733,0.2761528196797053,0.284172540735659,0.2792392555862953,0.28417254073565856,0.27923925558629503,0.24491407312985192,0.20818472069813368,FA metabolism
r0734,0.2761528196797053,0.284172540735659,0.2792392555862953,0.28417254073565856,0.27923925558629503,0.24491407312985192,0.20818472069813368,FA metabolism
r0735,-16.456714681903705,-16.450628726638268,-9.141912732421059,-16.450628726638268,-9.141912732421059,-4.284814924147645,-2.381149362863159,Fatty acid elongation in mitochondria
