,flux_pfba,lower_bound,upper_bound,fva_lower,fva_upper,pathway,nad_dependent,nadp_dependent
r0450,0.03,-1000.0,1000.0,0.0,0.03,Lysine degradation (saccharopine pathway),False,False
SACCD3m,0.03,-1000.0,1000.0,0.0,0.03,Lysine degradation (saccharopine pathway),False,True
R03103_MitoCore,0.03,0.0,1000.0,0.0,0.03,Lysine degradation (saccharopine pathway),False,True
AASAD3m,0.0,0.0,1000.0,0.0,0.03,Lysine degradation (saccharopine pathway),True,False
r0525,0.03,-1000.0,1000.0,0.0,0.03,Lysine degradation (saccharopine pathway),True,False
ASPTA,2.383,-1000.0,1000.0,-0.158,4.606999999999767,Malate aspartate shuttle,False,False
ASPGLUmB_MitoCore,2.219,0.0,1000.0,0.0,4.442999999999996,Malate aspartate shuttle,False,False
MDH,-2.383,-1000.0,1000.0,-2.705,2.0599999999999903,Malate aspartate shuttle,True,False
AKGMALtm,2.4880000000001616,-1000.0,1000.0,-0.6639999999999909,417.2045193917187,Malate aspartate shuttle,False,False
ASPTAm,-2.219,-1000.0,1000.0,-4.443000000000065,0.0,Malate aspartate shuttle,False,False
CYSTGL,0.0,0.0,1000.0,0.0,0.005,Methionine and Serine degradation,False,False
CYSTS,0.0,-1000.0,1000.0,0.0,0.005,Methionine and Serine degradation,False,False
ADNK1,0.0,-1000.0,1000.0,0.0,0.005,Methionine degradation,False,False
METAT,0.0,0.0,1000.0,0.0,0.005,Methionine degradation,False,False
METAT2_MitoCore,0.0,0.0,1000.0,0.0,0.005,Methionine degradation,False,False
AHC,0.0,0.0,1000.0,0.0,0.005,Methionine degradation,False,False
r0838B_MitoCore,-0.3200000000000409,-1000.0,1000.0,-26.25051522469075,0.343999999999889,Mitochondrial transport - diffusion / artificial,False,False
GLYCtm,0.0,-1000.0,1000.0,-1.4911794077386256,0.01,Mitochondrial transport - diffusion / artificial,False,False
CREATtmdiffir,0.0,-1000.0,1000.0,-922.4167360230202,1000.0,Mitochondrial transport - diffusion / artificial,False,False
CYANtm,0.0,-1000.0,1000.0,0.0,0.006,Mitochondrial transport - diffusion / artificial,False,False
O2tm,19.8,-1000.0,1000.0,15.63707379892764,19.8,Mitochondrial transport - diffusion / artificial,False,False
CO2tm,-16.63386956521747,-1000.0,1000.0,-18.42308695652196,-4.82539213010957,Mitochondrial transport - diffusion / artificial,False,False
r0941,0.016,-1000.0,1000.0,0.0,1.71,Mitochondrial transport - diffusion / artificial,False,False
Biomasst_MitoCore,0.0,-1000.0,1000.0,-8.57264357830128,0.0,Mitochondrial transport - diffusion / artificial,False,False
PCREATtmdiffirB_MitoCore,0.0,-1000.0,1000.0,-922.4167360230202,1000.0,Mitochondrial transport - diffusion / artificial,False,False
H2Otm,-114.60981365943114,-1000.0,1000.0,-135.46109030340878,-77.08713921788298,Mitochondrial transport - diffusion / artificial,False,False
TCYNTtmB_MitoCore,0.0,-1000.0,1000.0,0.0,0.006,Mitochondrial transport - diffusion / artificial,False,False
PEFLIPm,0.0,0.0,1000.0,0.0,2.914698816622425,Mitochondrial transport - lipids,False,False
PCFLOPm,0.0,0.0,1000.0,0.0,6.515209119508954,Mitochondrial transport - lipids,False,False
PSFLIPm,0.0,0.0,1000.0,0.0,2.5717930734903747,Mitochondrial transport - lipids,False,False
FE2tm,0.0,-1000.0,1000.0,0.0,0.0,Mitochondrial transporters - characterised,False,False
ORNt4mB_MitoCore,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
PYRt2m,2.490000000000121,0.0,1000.0,0.0,417.19924359505,Mitochondrial transporters - characterised,False,False
ATPtmB_MitoCore,99.9168571376918,-1000.0,1000.0,-922.4167360230203,1000.0,Mitochondrial transporters - characterised,False,False
r0830,-0.001,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
r0829,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
r0830B_MitoCore,0.001,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
r0917b_MitoCore,0.0,-1000.0,0.0,-74.64694384710955,0.0,Mitochondrial transporters - characterised,False,False
r0917,0.0,0.0,1000.0,0.0,74.64694384710901,Mitochondrial transporters - characterised,False,False
r0913,0.0,0.0,1000.0,0.0,2.556000000000001,Mitochondrial transporters - characterised,False,False
GLUt2mB_MitoCore,0.1830000000000002,0.0,1000.0,0.0,414.8882435950523,Mitochondrial transporters - characterised,False,False
CITtbm,-0.0960000000001616,-1000.0,0.0,-1.917999999999996,0.0,Mitochondrial transporters - characterised,False,False
r1427,0.0,-1000.0,1000.0,0.0,0.0017674418604651,Mitochondrial transporters - characterised,False,False
ORNt3mB_MitoCore,-0.007,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
ACACt2mB_MitoCore,0.114,-1000.0,1000.0,0.0,0.137,Mitochondrial transporters - characterised,False,False
HtmB_MitoCore,0.0,0.0,1000.0,0.0,74.64694384710971,Mitochondrial transporters - characterised,False,False
MALTSULtm,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
PIt2mB_MitoCore,99.9078571376918,-1000.0,1000.0,-334.9762361457665,120.8256026787558,Mitochondrial transporters - characterised,False,False
COAtmC_MitoCore,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - characterised,False,False
COAtmB_MitoCore,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - characterised,False,False
SUCCt2m,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
SUCCt3m_MitoCore,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
MALtm,-0.1050000000001616,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
ARGtmB_MitoCore,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
r2398B_MitoCore,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
r2402B_MitoCore,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
LYStmB_MitoCore,0.03,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
MALSO3tm,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
MALSO4tm,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
CITtamB,0.0,-1000.0,0.0,-2.555999999999996,0.0,Mitochondrial transporters - characterised,False,False
r0962B_MitoCore,0.0,-1000.0,1000.0,0.0,0.0,Mitochondrial transporters - uncharacterised,False,False
BUTt2mB_MitoCore,0.0,-1000.0,1000.0,0.0,0.006,Mitochondrial transporters - uncharacterised,False,False
ILEt5m,0.004,-1000.0,1000.0,0.0,0.004,Mitochondrial transporters - uncharacterised,False,False
r1436,0.0,-1000.0,1000.0,0.0,0.0021395348837209,Mitochondrial transporters - uncharacterised,False,False
UREAtm,0.0,-1000.0,1000.0,-0.3289999999998372,0.0,Mitochondrial transporters - uncharacterised,False,False
LEUt5m,0.016,-1000.0,1000.0,0.0,0.016,Mitochondrial transporters - uncharacterised,False,False
r1437,0.001,-1000.0,1000.0,0.0,0.006,Mitochondrial transporters - uncharacterised,False,False
TRPtm_MitoCore,0.0,-1000.0,1000.0,0.0,0.0001860465116279,Mitochondrial transporters - uncharacterised,False,False
CHLtmB_MitoCore,0.0,-1000.0,1000.0,-3.086151688188598,0.0,Mitochondrial transporters - uncharacterised,False,False
r1435,-0.0260000000000404,-1000.0,1000.0,-0.1323333333332985,0.3439999999999954,Mitochondrial transporters - uncharacterised,False,False
ASNtm,0.0,-1000.0,1000.0,0.0,0.003906976744186,Mitochondrial transporters - uncharacterised,False,False
r1434,0.001,-1000.0,0.001,-414.7042435950498,0.001,Mitochondrial transporters - uncharacterised,False,False
r1455,0.0,-1000.0,1000.0,0.0,0.0036279069767441,Mitochondrial transporters - uncharacterised,False,False
r1078,0.0,-1000.0,1000.0,0.0,0.0022325581395348,Mitochondrial transporters - uncharacterised,False,False
GLYtm,0.0520000000000808,-1000.0,1000.0,-0.6880000000000001,0.2646666666666304,Mitochondrial transporters - uncharacterised,False,False
r1440,0.0,-1000.0,1000.0,0.0,0.0043720930232558,Mitochondrial transporters - uncharacterised,False,False
FORt2mB_MitoCore,0.0,-1000.0,1000.0,0.0,0.0,Mitochondrial transporters - uncharacterised,False,False
FUMtmB_MitoCore,0.0,-1000.0,0.0,-41.01480431159814,0.0,Mitochondrial transporters - uncharacterised,False,False
VALt5m,0.011,-1000.0,1000.0,0.0,0.011,Mitochondrial transporters - uncharacterised,False,False
GLNtm,0.0,-1000.0,1000.0,0.0,25.93051522469064,Mitochondrial transporters - uncharacterised,False,False
PROtm,0.004,-1000.0,1000.0,-0.3179999999999955,0.004,Mitochondrial transporters - uncharacterised,False,False
BHBtmB_MitoCore,0.048,-1000.0,1000.0,0.0,0.048,Mitochondrial transporters - uncharacterised,False,False
PPAtmB_MitoCore,-0.015000000000001,-1000.0,1000.0,-0.0319999999999196,0.0,Mitochondrial transporters - uncharacterised,False,False
BALAtmr,0.0,-1000.0,1000.0,0.0,0.0,Mitochondrial transporters - uncharacterised,False,False
NOS1,0.0,0.0,1000.0,0.0,0.3220000000000005,NOS Signalling,False,True
NOS2,0.0,0.0,1000.0,0.0,0.3220000000000005,NOS Signalling,False,True
OF_ATP_MitoCore,100.87424844203976,0.0,1000.0,80.69939875363183,100.87424844203976,Objective Function - ATP ,False,False
OF_HEME_MitoCore,0.0,0.0,1000.0,0.0,0.0,Objective Function - Heme,False,False
OF_LIPID_MitoCore,0.0,0.0,1000.0,0.0,8.572643578301438,Objective Function - Lipid synthesis ,False,False
OF_PROTEIN_MitoCore,0.0,0.0,1000.0,0.0,0.0093023255813953,Objective Function - Protein Synthesis,False,False
ORNTArm,0.007,-1000.0,1000.0,-0.315,0.007,Ornithine degradation,False,False
r0464c_MitoCore,0.0,0.0,1000.0,0.0,0.3219999999999997,Ornithine degradation (cytosolic),False,True
PTRCOX1,0.0,0.0,1000.0,0.0,0.322,Ornithine degradation (cytosolic),False,False
ABUTD,0.0,0.0,1000.0,0.0,0.3219999999999999,Ornithine degradation (cytosolic),True,False
ORNDC,0.0,0.0,1000.0,0.0,0.322,Ornithine degradation (cytosolic),False,False
TKT1,0.0,-1000.0,1000.0,0.0,0.1256666666666648,Pentose phosphate pathway,False,False
G6PDH2r,0.0,0.0,1000.0,0.0,0.3769999999999979,Pentose phosphate pathway,False,True
TKT2,0.0,-1000.0,1000.0,0.0,0.1256666666666648,Pentose phosphate pathway,False,False
RPE,0.0,-1000.0,1000.0,0.0,0.2513333333333256,Pentose phosphate pathway,False,False
RPI,0.0,-1000.0,1000.0,-0.1256666666666666,0.0,Pentose phosphate pathway,False,False
PGL,0.0,0.0,1000.0,0.0,0.3769999999999928,Pentose phosphate pathway,False,False
GND,0.0,-1000.0,1000.0,0.0,0.3769999999999928,Pentose phosphate pathway,False,True
TALA,0.0,-1000.0,1000.0,0.0,0.1256666666666648,Pentose phosphate pathway,False,False
r0399,0.0,0.0,1000.0,0.0,0.012,Phenylalanine degradation,False,False
DHPR,0.0,-1000.0,1000.0,0.0,0.012,Phenylalanine degradation,True,False
r0074,0.011,0.0,1000.0,0.0,22.14830420216679,Proline / ornithine degradation,True,False
PROD2mB_MitoCore,0.004,0.0,1000.0,0.0,18.759419375240075,Proline degradation,False,False
G5SADrm,-0.004,-1000.0,1000.0,-0.004,0.3179999999999999,Proline degradation/synthesis,False,False
G5SDym,0.0,-1000.0,1000.0,0.0,22.137304202166792,Proline synthesis,False,True
GLU5Km,0.0,0.0,1000.0,0.0,22.13730420216679,Proline synthesis,False,False
P5CRm,0.0,0.0,1000.0,0.0,16.450628726638264,Proline synthesis,False,True
P5CRxm,0.0,0.0,1000.0,0.0,18.755419375240063,Proline synthesis,True,False
MMSAD1m,0.011000000000001,0.0,1000.0,0.0,0.011,Propanoate metabolism,True,False
PPCOACm,0.0,0.0,0.0,0.0,0.0,Propanoate metabolism,False,False
ACCOALm,0.0,0.0,1000.0,0.0,13.823508119835068,Propanoate metabolism,False,False
MMEm,0.0,0.0,0.0,0.0,0.0,Propanoate metabolism,False,False
MMMm,0.0,-1000.0,1000.0,0.0,0.0,Propanoate metabolism,False,False
MMCDm,0.0,0.0,1000.0,0.0,0.0,Propanoate synthesis,False,False
RE2649M,0.015000000000001,-1000.0,1000.0,0.0,13.850459839612853,Propanoate synthesis,False,False
AMPD1,0.0,0.0,1000.0,0.0,0.3219999999999998,Purine Nucleotide Cycle,False,False
ADSL1,0.0,0.0,1000.0,0.0,0.3219999999999998,Purine Nucleotide Cycle,False,False
ADSS,0.0,0.0,1000.0,0.0,0.3219999999999998,Purine Nucleotide Cycle,False,False
GTHPm,0.0293530817009078,0.0,1000.0,0.0100350548272881,0.1934975024975023,ROS defense,False,False
GTHOm,0.0293530817009078,0.0,1000.0,0.0100350548272881,0.1934975024975024,ROS defense,False,True
SPODMm,0.0293530817009078,0.0,1000.0,0.0100350548272881,0.0293667202362854,ROS defense,False,False
GTHP,0.0,0.0,1000.0,0.0,0.3219999999999999,ROS defense,False,False
GTHO,0.0,0.0,1000.0,0.0,0.322,ROS defense,False,True
ACONT,-0.0960000000001616,-1000.0,1000.0,-74.74622384710928,74.60950336758214,Reductive carboxylation,False,False
ICDHy,-0.0960000000001616,-0.1,1000.0,-0.1,0.6540000000000001,Reductive carboxylation,False,True
ACITL,0.0,0.0,0.0,0.0,0.0,Reductive carboxylation / Acetyl-CoA production for biosynthesis,False,False
PSERT,0.0,-1000.0,1000.0,0.0,0.322,Serine and glycine biosynthesis,False,False
PSP_L,0.0,0.0,1000.0,0.0,0.322,Serine and glycine biosynthesis,False,False
PGCD,0.0,-1000.0,1000.0,0.0,0.322,Serine and glycine biosynthesis,True,False
GHMT2r,0.0430000000000808,-1000.0,1000.0,-0.01,0.2556666666666666,Serine and glycine biosynthesis,False,False
GHMT2rm,-0.0260000000000404,-1000.0,1000.0,-0.1323333333333333,0.3439999999999998,Serine and glycine biosynthesis,False,False
r0060,0.0,0.0,1000.0,0.0,0.3435,Serine degradation,False,False
ICDHyrm,0.0,-1000.0,1000.0,-75.05917426191188,7.968347826086954,TCA cycle,False,True
PDHm,2.58099999999996,0.0,1000.0,0.0,2.6305,TCA cycle,True,False
ICDHxm,6.907434782608816,0.0,1000.0,0.0,81.9080255480171,TCA cycle,True,False
CSm,6.811434782608655,0.0,1000.0,5.2730148356441,8.181739130434778,TCA cycle,False,False
SUCOASm,-6.558434782608494,-1000.0,1000.0,-1000.0,1000.0,TCA cycle,False,False
MDHm,9.126434782608817,-1000.0,1000.0,3.80855321439416,9.590521739130436,TCA cycle,True,False
ACONTm,6.907434782608816,-1000.0,1000.0,-67.77798178482385,81.55765862971802,TCA cycle,False,False
FUMm,6.832434782608655,-1000.0,1000.0,-34.186400193022074,7.364717391304348,TCA cycle,False,False
AKGDm,6.8324347826086544,0.0,1000.0,0.0,7.452565217391303,TCA cycle,True,False
SUCOAS1m,-0.0960000000001616,-1000.0,1000.0,-1000.0,1000.0,TCA cycle,False,False
PEPCKm,0.0960000000001616,0.0,1000.0,0.0,1.918,TCA cycle periphery,False,False
ME2m,0.0,0.0,1000.0,0.0,1.918,TCA cycle periphery,False,True
ADK1m,0.0,-1000.0,1000.0,0.0,13.82814290823503,TCA cycle periphery,False,False
NDPK1m,0.0,-1000.0,1000.0,-1000.0,1000.0,TCA cycle periphery,False,False
NNT_MitoCore,0.0,0.0,1000.0,0.0,74.64694384710845,TCA cycle periphery,True,True
PCm,0.0,0.0,1000.0,0.0,1.71,TCA cycle periphery,False,False
ME1m,0.0889999999998387,0.0,1000.0,0.0,1.9180000000000013,TCA cycle periphery,True,False
r0081,0.001,-1000.0,1000.0,-414.704243595052,0.001,TCA cycle periphery,False,False
ACITLm_MitoCore,0.0,0.0,0.0,0.0,0.0,TCA cycle periphery,False,False
r1154,0.0,0.0,1000.0,0.0,0.017,Threonine and Methionine degradation,True,False
2HBO,-0.012,-1000.0,1000.0,-0.017,0.0,Threonine and Methionine degradation,True,False
r1155,0.0,0.0,1000.0,0.0,0.017,Threonine degradation,False,False
THRD_L,0.012,0.0,1000.0,0.0,0.012,Threonine degradation,False,False
r0541,0.03,0.0,1000.0,0.0,0.03,Tryptophan / Lysine Metabolism ,False,False
2OXOADOXm,0.03,0.0,1000.0,0.0,0.03,Tryptophan / Lysine Metabolism ,True,False
KYN3OX,0.0,0.0,1000.0,0.0,0.0,Tryptophan Metabolism ,False,True
HKYNH,0.0,-1000.0,1000.0,0.0,0.0,Tryptophan Metabolism ,False,False
TRPO2,0.0,0.0,1000.0,0.0,0.0,Tryptophan Metabolism ,False,False
r0645,0.0,0.0,1000.0,0.0,0.0,Tryptophan Metabolism ,True,False
AMCOXO2_MitoCore,0.0,0.0,1000.0,0.0,0.0,Tryptophan Metabolism ,True,False
AMCOXO,0.0,0.0,1000.0,0.0,0.0,Tryptophan Metabolism ,False,True
FKYNH,0.0,0.0,1000.0,0.0,0.0,Tryptophan Metabolism ,False,False
PCLAD,0.0,0.0,1000.0,0.0,0.0,Tryptophan Metabolism ,False,False
FUMAC,0.0,0.0,1000.0,0.0,0.023,Tyrosine degradation,False,False
34HPPOR,0.0,0.0,1000.0,0.0,0.023,Tyrosine degradation,False,False
MACACI,0.0,0.0,1000.0,0.0,0.023,Tyrosine degradation,False,False
TYRTB_MitoCore,0.0,0.0,1000.0,0.0,0.3219999999999998,Tyrosine degradation,False,False
TYRTA,0.0,-1000.0,1000.0,-0.299,0.023,Tyrosine degradation,False,False
HGNTOR,0.0,0.0,1000.0,0.0,0.023,Tyrosine degradation,False,False
ARGSL,0.0,-1000.0,1000.0,-0.007,0.322,Urea Cycle,False,False
ARGNm,0.0,0.0,1000.0,0.0,0.329,Urea Cycle,False,False
ARGN,0.007,0.0,1000.0,0.0,0.329,Urea Cycle,False,False
ARGSS,0.0,0.0,1000.0,0.0,0.322,Urea Cycle,False,False
OIVD2m,0.011,0.0,1000.0,0.0,0.011,Valine degradation,True,False
r0560,0.011,0.0,1000.0,0.0,0.011,Valine degradation,False,False
ECOAH12m,0.011,-1000.0,1000.0,0.0,0.011,Valine degradation,False,False
3HBCOAHLm,0.011000000000001,-1000.0,1000.0,0.0,0.011,Valine degradation,False,False
VALTAm,0.011,-1000.0,1000.0,0.0,0.011,Valine degradation,False,False
HIBDm,0.011000000000001,-1000.0,1000.0,0.0,0.011,Valine degradation,True,False
