To,control,mp
ENSG00000213585,1.021,1.1440000000000001
ENSG00000065361,0.7933333333333333,0.8649999999999999
ENSG00000117118,1.0266666666666666,1.0360000000000003
ENSG00000010278,1.3676666666666666,0.7993333333333333
ENSG00000083123,1.386,1.2513333333333334
ENSG00000093010,1.3813333333333333,0.9613333333333335
ENSG00000146085,1.36,0.9496666666666668
ENSG00000110048,1.0866666666666667,1.0050000000000001
ENSG00000120265,1.1780000000000002,1.2243333333333333
ENSG00000105202,1.071,1.0476666666666665
ENSG00000159131,1.0566666666666666,1.1486666666666665
ENSG00000128050,0.965,1.243
ENSG00000116171,0.6876666666666668,1.061
ENSG00000130985,1.2463333333333333,1.0859999999999999
ENSG00000243678,0.914,1.1440000000000001
ENSG00000197594,1.268,0.9876666666666667
ENSG00000158773,0.9640000000000001,1.1813333333333336
ENSG00000187475,0.318,0.35333333333333333
ENSG00000161513,1.6159999999999999,0.9420000000000001
ENSG00000122566,1.0463333333333333,1.0393333333333332
ENSG00000132005,1.0846666666666667,0.9266666666666666
ENSG00000110395,1.1239999999999999,0.9326666666666666
ENSG00000142875,1.2683333333333333,0.9593333333333334
ENSG00000140740,1.023,0.8233333333333334
ENSG00000066926,1.4166666666666667,0.8809999999999999
ENSG00000136936,0.9993333333333333,1.0490000000000002
ENSG00000077942,0.6706666666666666,0.729
ENSG00000187735,1.0136666666666665,0.957
ENSG00000091409,1.1953333333333334,0.9333333333333332
ENSG00000116560,0.9833333333333333,0.8473333333333333
ENSG00000131462,1.1403333333333334,1.1496666666666666
ENSG00000166794,0.8140000000000001,0.723
ENSG00000082212,1.2906666666666666,0.884
ENSG00000178445,1.337,1.2456666666666667
ENSG00000140105,1.1940000000000002,0.8886666666666666
ENSG00000149273,0.8276666666666666,1.11
ENSG00000140905,1.13,0.9123333333333333
ENSG00000108443,1.1660000000000001,1.0839999999999999
ENSG00000067066,0.442,0.18233333333333335
ENSG00000171444,0.7233333333333333,0.6386666666666666
ENSG00000001167,1.1753333333333333,1.0050000000000001
ENSG00000101444,1.0126666666666668,1.1976666666666664
ENSG00000172757,0.9716666666666667,0.87
ENSG00000063046,0.7906666666666666,1.0313333333333334
ENSG00000274791,0.9286666666666666,1.205
ENSG00000058668,1.2916666666666667,1.272
ENSG00000157184,1.4463333333333335,0.9256666666666665
ENSG00000168393,1.1343333333333334,1.061
ENSG00000167325,0.7963333333333334,0.9386666666666666
ENSG00000131174,0.6183333333333333,0.5763333333333334
ENSG00000105438,0.91,0.7493333333333333
ENSG00000185551,1.1616666666666668,1.0863333333333334
ENSG00000114942,0.7483333333333334,0.9940000000000001
ENSG00000116459,1.0376666666666667,1.1396666666666666
ENSG00000179841,0.3406666666666667,0.23966666666666667
ENSG00000143727,1.1039999999999999,1.2313333333333334
ENSG00000075239,1.148,1.0453333333333334
ENSG00000181222,1.1556666666666666,1.0363333333333333
ENSG00000123374,1.0413333333333334,1.0256666666666665
ENSG00000134982,1.0453333333333334,1.0083333333333335
ENSG00000173020,0.7456666666666667,0.7536666666666667
ENSG00000112118,1.1993333333333334,1.052
ENSG00000120837,1.2553333333333334,0.9963333333333333
ENSG00000160862,1.083,1.1653333333333333
ENSG00000128309,1.2999999999999998,0.9740000000000001
ENSG00000101680,0.8039999999999999,0.8683333333333333
ENSG00000112306,0.8690000000000001,1.0156666666666665
ENSG00000204256,0.9443333333333334,1.1833333333333333
ENSG00000026103,1.0776666666666668,0.7706666666666666
ENSG00000100811,0.9676666666666667,0.8523333333333333
ENSG00000132002,1.0416666666666667,1.1026666666666667
ENSG00000135924,0.9813333333333333,0.9603333333333333
ENSG00000152234,1.112,1.0786666666666667
ENSG00000129084,1.0199999999999998,0.9993333333333334
ENSG00000106588,1.0490000000000002,1.0176666666666667
ENSG00000100567,0.9743333333333334,1.035
ENSG00000041357,0.9276666666666666,1.0066666666666666
ENSG00000005884,1.1776666666666666,0.7883333333333334
ENSG00000147065,1.0719999999999998,0.75
ENSG00000110367,1.0926666666666667,0.9653333333333333
ENSG00000130816,1.016,1.0656666666666668
ENSG00000063244,1.0919999999999999,1.0443333333333336
ENSG00000167526,0.8093333333333333,1.004
ENSG00000203668,0.8893333333333334,1.1313333333333333
ENSG00000162374,1.4266666666666667,1.008
ENSG00000128928,1.279,1.1393333333333333
ENSG00000164104,1.2063333333333333,0.7919999999999999
ENSG00000011304,1.0763333333333334,1.0663333333333334
ENSG00000113407,1.2103333333333335,1.0466666666666666
ENSG00000096171,1.1159999999999999,1.1209999999999998
ENSG00000254772,0.8793333333333333,0.977
ENSG00000173486,0.7826666666666666,0.8086666666666668
ENSG00000148175,0.8283333333333335,0.7603333333333332
ENSG00000162433,1.1603333333333332,0.9969999999999999
ENSG00000134308,0.9266666666666667,0.9780000000000001
ENSG00000102882,1.2166666666666666,0.9333333333333332
ENSG00000075413,1.1533333333333333,0.9630000000000001
ENSG00000185883,0.9169999999999999,0.8403333333333333
ENSG00000147403,1.018,1.1153333333333333
ENSG00000132383,1.1623333333333334,1.0493333333333335
ENSG00000100823,1.327,0.969
ENSG00000156136,1.086,0.8293333333333334
ENSG00000084774,1.009,1.3163333333333334
ENSG00000179218,0.6706666666666669,0.6423333333333333
ENSG00000047849,1.0326666666666666,0.9700000000000001
ENSG00000127022,0.6983333333333334,0.805
ENSG00000145675,0.9536666666666666,0.9453333333333335
ENSG00000143106,1.0376666666666667,1.024
ENSG00000159377,0.9373333333333332,1.0373333333333334
ENSG00000142507,1.0363333333333333,1.0326666666666666
ENSG00000100804,1.0853333333333333,0.9556666666666667
ENSG00000117528,0.7253333333333333,0.9633333333333333
ENSG00000136842,1.2523333333333333,0.6526666666666666
ENSG00000138434,1.2333333333333334,0.9623333333333334
ENSG00000115361,1.143,0.5426666666666667
ENSG00000023228,1.2003333333333333,0.831
ENSG00000062822,1.1786666666666668,1.082
ENSG00000102038,1.45,0.6699999999999999
ENSG00000100030,1.0873333333333333,0.9780000000000001
ENSG00000115271,1.0753333333333333,1.0836666666666668
ENSG00000204231,1.0463333333333333,0.96
ENSG00000134899,0.29133333333333333,0.3626666666666667
ENSG00000030582,1.0003333333333335,0.6750000000000002
ENSG00000002549,1.0673333333333332,1.0393333333333332
ENSG00000153767,0.9630000000000001,1.1636666666666666
ENSG00000197265,0.9483333333333333,1.1783333333333332
ENSG00000134900,1.087,1.0253333333333334
ENSG00000133731,1.0356666666666665,0.9776666666666668
ENSG00000142627,1.3046666666666666,0.8493333333333334
ENSG00000133216,0.2896666666666667,0.20199999999999999
ENSG00000111679,1.2183333333333335,0.9643333333333333
ENSG00000160691,0.5893333333333334,1.0856666666666668
ENSG00000103152,1.1603333333333332,0.9833333333333333
ENSG00000143320,1.2003333333333335,0.645
ENSG00000032219,0.39266666666666666,0.27266666666666667
ENSG00000073614,1.2126666666666666,1.0836666666666668
ENSG00000163931,1.317,1.0296666666666665
ENSG00000153250,1.100666666666667,0.9766666666666666
ENSG00000140464,1.059,0.9623333333333332
ENSG00000104529,0.7813333333333334,0.8613333333333334
ENSG00000166426,0.8733333333333334,0.7243333333333334
ENSG00000277443,1.1260000000000001,0.8946666666666667
ENSG00000088256,1.0866666666666667,0.9706666666666667
ENSG00000159423,1.39,0.9663333333333334
ENSG00000089248,0.9586666666666667,0.9733333333333333
ENSG00000117592,1.0419999999999998,1.261
ENSG00000090013,1.212,0.9499999999999998
ENSG00000126432,1.3016666666666667,0.9886666666666667
ENSG00000099977,1.0466666666666666,1.0076666666666665
ENSG00000137880,0.7723333333333334,0.548
ENSG00000165672,1.2393333333333334,0.8896666666666667
ENSG00000099624,0.9073333333333333,1.0153333333333334
ENSG00000197958,0.883,0.957
ENSG00000127884,1.168,0.8236666666666667
ENSG00000162368,1.1083333333333334,1.0363333333333333
ENSG00000089220,1.194,1.257
ENSG00000167004,0.8393333333333333,0.8623333333333334
ENSG00000105568,0.9206666666666666,0.945
ENSG00000137713,0.7973333333333333,0.9453333333333332
ENSG00000004897,1.0813333333333333,1.05
ENSG00000158402,0.9843333333333333,0.9986666666666668
ENSG00000108179,1.0873333333333335,1.2223333333333333
ENSG00000114857,1.0566666666666666,0.8633333333333333
ENSG00000136448,1.125,1.1116666666666666
ENSG00000204642,0.6769999999999999,0.852
ENSG00000103415,0.9743333333333334,1.1703333333333332
ENSG00000035687,0.8879999999999999,1.1666666666666667
ENSG00000163956,0.7639999999999999,0.734
ENSG00000100300,1.1256666666666666,1.032
ENSG00000239900,0.9746666666666667,1.1316666666666666
ENSG00000143627,0.844,0.322
ENSG00000130779,0.96,0.9693333333333335
ENSG00000075142,1.0359999999999998,1.156
ENSG00000021355,1.3533333333333333,0.8026666666666666
ENSG00000131979,0.37400000000000005,0.32366666666666666
ENSG00000139514,1.4313333333333336,1.0263333333333333
ENSG00000137124,1.1753333333333333,1.211
ENSG00000047315,1.1776666666666669,0.9466666666666668
ENSG00000160349,1.039,1.3846666666666667
ENSG00000073578,1.1433333333333333,1.0806666666666667
ENSG00000102879,1.6770000000000003,0.7383333333333333
ENSG00000203879,1.3653333333333333,0.8083333333333332
ENSG00000143556,0.29533333333333334,0.39399999999999996
ENSG00000168906,1.0370000000000001,0.934
ENSG00000253293,1.062,0.8673333333333334
ENSG00000180806,0,0
ENSG00000188191,0.42933333333333334,0.3416666666666666
ENSG00000005249,1.329,1.1026666666666667
ENSG00000171848,0.9969999999999999,1.1423333333333334
ENSG00000116001,1.2476666666666667,1.0853333333333333
ENSG00000086061,0.8216666666666668,0.8770000000000001
ENSG00000142208,1.0693333333333332,0.8446666666666666
ENSG00000105221,1.0103333333333333,0.8223333333333334
ENSG00000010256,1.095,0.9133333333333334
ENSG00000106049,1.5373333333333334,1.0090000000000001
ENSG00000138363,1.1199999999999999,1.2486666666666666
ENSG00000096746,1.071,1.0356666666666667
ENSG00000169045,0.9973333333333332,0.9446666666666665
ENSG00000105141,0.9450000000000002,1.1833333333333333
ENSG00000166913,0.915,0.8966666666666668
ENSG00000175793,1.040333333333333,0.725
ENSG00000168439,0.743,1.0073333333333334
ENSG00000163191,1.0793333333333333,0.693
ENSG00000204084,1.1386666666666665,1.0426666666666666
ENSG00000167815,0.9506666666666667,1.5276666666666667
ENSG00000141480,1.2866666666666666,1.1716666666666666
ENSG00000198814,1.3226666666666667,0.758
ENSG00000129187,1.1456666666666664,0.997
ENSG00000183010,1.3496666666666666,1.0596666666666668
ENSG00000110768,1.069,1.0826666666666667
ENSG00000111450,0.43966666666666665,0.4676666666666667
ENSG00000116761,1.6393333333333333,1.288
ENSG00000163682,0.9666666666666667,1.162
ENSG00000151726,1.087,0.9916666666666667
ENSG00000170759,1.0603333333333333,1.0043333333333333
ENSG00000101811,1.038,0.9563333333333333
ENSG00000128951,0.9043333333333333,1.0903333333333334
ENSG00000103222,1.2453333333333332,0.9506666666666667
ENSG00000123975,0.7876666666666666,0.8346666666666667
ENSG00000111885,1.0593333333333332,1.023
ENSG00000112742,0.9596666666666667,1.1753333333333333
ENSG00000104738,1.1726666666666665,1.082
ENSG00000100297,1.2533333333333334,1.055
ENSG00000166508,1.3046666666666666,1.1239999999999999
ENSG00000141012,0.742,0.6116666666666667
ENSG00000169439,0.5663333333333332,0.5093333333333333
ENSG00000176974,1.1583333333333334,1.1449999999999998
ENSG00000182199,1.5236666666666665,1.1266666666666667
ENSG00000204390,0.4576666666666666,0.555
ENSG00000170606,0.8696666666666667,1.1793333333333333
ENSG00000178802,1.2936666666666667,1.1056666666666666
ENSG00000070087,1.0776666666666668,1.0206666666666666
ENSG00000178538,0.8393333333333333,1.1043333333333332
ENSG00000044115,1.025,0.832
ENSG00000168036,1.3293333333333335,0.6956666666666668
ENSG00000168283,1.1059999999999999,1.0396666666666665
ENSG00000167085,1.0613333333333335,1.1136666666666668
ENSG00000124570,1.3760000000000001,0.7113333333333333
ENSG00000186575,0.8250000000000001,0.6023333333333333
ENSG00000137710,0.9239999999999999,0.7246666666666667
ENSG00000106399,1.053,1.0836666666666668
ENSG00000163918,0.992,1.1339999999999997
ENSG00000049541,1.0503333333333333,1.1153333333333333
ENSG00000035928,1.006,1.015
ENSG00000116251,0.8386666666666667,1.07
ENSG00000125651,0.9906666666666667,1.107
ENSG00000116096,1.253,1.0330000000000001
ENSG00000171403,2.315,0.916
ENSG00000138829,0.9996666666666667,1.0446666666666669
ENSG00000162688,1.1273333333333335,1.0296666666666667
ENSG00000100345,0.918,0.8096666666666666
ENSG00000133026,1.0410000000000001,0.8223333333333334
ENSG00000184432,0.9373333333333335,0.9106666666666667
ENSG00000057252,1.1043333333333334,1.0303333333333333
ENSG00000087274,1.2616666666666667,0.9089999999999999
ENSG00000075340,1.0686666666666667,0.9806666666666666
ENSG00000172270,0.8976666666666667,1.0326666666666666
ENSG00000089280,1.091,0.7923333333333332
ENSG00000126883,1.0093333333333334,0.9253333333333335
ENSG00000124795,1.16,0.8666666666666667
ENSG00000110693,1.067,1.102
ENSG00000133392,0.284,0.3606666666666667
ENSG00000173221,0.9926666666666666,0.9563333333333334
ENSG00000100614,1.1386666666666667,1.0186666666666666
ENSG00000172867,0.8649999999999999,1.6226666666666667
ENSG00000117305,1.2646666666666666,0.8316666666666667
ENSG00000161057,1.1053333333333333,0.9686666666666669
ENSG00000182963,0.45966666666666667,0.3253333333333333
ENSG00000213465,1.040333333333333,1.2336666666666667
ENSG00000138175,1.2089999999999999,1.0553333333333335
ENSG00000126934,1.0906666666666667,1.0603333333333333
ENSG00000165629,1.0766666666666669,1.1306666666666667
ENSG00000131100,0.8753333333333333,0.9516666666666667
ENSG00000080819,1.194,1.1086666666666667
ENSG00000174444,0.848,1.0196666666666667
ENSG00000106268,1.0686666666666667,1.101
ENSG00000196365,1.237,1.3846666666666667
ENSG00000079739,1.2473333333333334,0.8813333333333334
ENSG00000186298,0.9353333333333333,1.1723333333333334
ENSG00000107779,0.5023333333333333,0.365
ENSG00000204590,1.3793333333333333,0.9856666666666666
ENSG00000105258,1.1026666666666667,1.0250000000000001
ENSG00000132386,0.5836666666666667,0.578
ENSG00000119689,1.1643333333333334,0.851
ENSG00000137198,1.3313333333333333,0.79
ENSG00000167468,1.0876666666666666,1.5963333333333332
ENSG00000140319,0.9643333333333333,1.054
ENSG00000213024,1.18,1.0706666666666667
ENSG00000115756,1.072,1.1046666666666667
ENSG00000079459,0.6563333333333333,1.0439999999999998
ENSG00000165195,0.6683333333333333,0.5373333333333333
ENSG00000158710,0.923,0.576
ENSG00000177156,1.024,1.0223333333333333
ENSG00000145335,0.8746666666666666,1.1256666666666666
ENSG00000105379,1.3706666666666667,1.17
ENSG00000147274,0.9336666666666668,1.0110000000000001
ENSG00000012048,1.1486666666666665,0.8283333333333333
ENSG00000121058,0.973,1.32
ENSG00000115486,1.1370000000000002,0.8969999999999999
ENSG00000107798,0.7343333333333333,0.7439999999999999
ENSG00000114573,1.0646666666666667,1.1236666666666668
ENSG00000113013,0.9026666666666667,1.203
ENSG00000141543,0.923,1.0683333333333334
ENSG00000132740,0.606,0.5833333333333334
ENSG00000105372,0.7206666666666667,0.999
ENSG00000100316,0.8743333333333334,0.9846666666666666
ENSG00000115204,1.0636666666666665,1.0046666666666666
ENSG00000244038,0.9303333333333333,0.9406666666666667
ENSG00000140350,1.05,1.0693333333333335
ENSG00000168496,1.1453333333333333,0.9329999999999999
ENSG00000257923,0.9843333333333334,1.0316666666666665
ENSG00000042493,0.8943333333333333,0.5496666666666666
ENSG00000112186,1.2393333333333334,0.8186666666666668
ENSG00000084652,0.789,0.8666666666666667
ENSG00000146731,0.8616666666666667,1.2903333333333336
ENSG00000204304,1.0506666666666666,1.1159999999999999
ENSG00000167081,0.7233333333333333,0.7303333333333333
ENSG00000142541,0.761,1.0106666666666666
ENSG00000120805,0.8930000000000001,1.0633333333333335
ENSG00000076242,1.175,1.0116666666666667
ENSG00000168610,0.9973333333333333,0.9856666666666666
ENSG00000138592,0.9716666666666667,1.0366666666666666
ENSG00000162735,0.8286666666666666,0.839
ENSG00000014641,1.1580000000000001,1.0983333333333334
ENSG00000146701,1.218,1.306
ENSG00000111445,0.96,1.032
ENSG00000133119,1.0953333333333333,1.1336666666666666
ENSG00000084754,1.3293333333333333,1.0646666666666664
ENSG00000130741,1.0226666666666666,0.9700000000000001
ENSG00000147400,0.8809999999999999,0.8543333333333334
ENSG00000143486,1.034,1.0753333333333333
ENSG00000106245,1.101333333333333,1.0679999999999998
ENSG00000134595,0.6093333333333333,0.249
ENSG00000102030,0.7886666666666667,1.1680000000000001
ENSG00000126012,0.968,1.0693333333333335
ENSG00000184203,0.9536666666666666,0.9500000000000001
ENSG00000103653,0.9806666666666666,1.3216666666666665
ENSG00000106105,1.3553333333333333,1.2493333333333332
ENSG00000196305,1.2426666666666666,1.2610000000000001
ENSG00000173638,0.8923333333333333,0.8850000000000001
ENSG00000173812,1.202,0.6643333333333333
ENSG00000163558,0.8806666666666666,1.015
ENSG00000115073,1.2296666666666667,0.9836666666666667
ENSG00000167969,1.5683333333333334,0.9533333333333333
ENSG00000120802,1.2316666666666667,1.0636666666666665
ENSG00000120802,1.1079999999999999,1.101
ENSG00000115415,1.1003333333333334,0.9496666666666668
ENSG00000039123,1.0836666666666668,1.1380000000000001
ENSG00000196139,0.4096666666666667,0.27699999999999997
ENSG00000198793,1.2036666666666667,1.1156666666666666
ENSG00000241973,1.3196666666666668,0.9460000000000001
ENSG00000085832,1.0473333333333332,0.9543333333333334
ENSG00000171843,0.5606666666666666,1.2416666666666667
ENSG00000164305,1.0026666666666666,0.8743333333333333
ENSG00000106144,0.9933333333333333,0.9620000000000001
ENSG00000177954,0.9480000000000001,1.0183333333333333
ENSG00000143322,0.7859999999999999,0.7813333333333334
ENSG00000198265,0.725,0.7799999999999999
ENSG00000151503,1.1643333333333332,0.9396666666666667
ENSG00000188739,0.9363333333333334,1.1969999999999998
ENSG00000138095,1.0353333333333334,1.117
ENSG00000167315,1.5283333333333333,0.778
ENSG00000136942,0.7120000000000001,0.9169999999999999
ENSG00000147889,0.765,0.9289999999999999
ENSG00000123080,0.8713333333333333,0.8203333333333332
ENSG00000137509,0.9886666666666667,0.7006666666666667
ENSG00000197386,1.0279999999999998,1.0073333333333334
ENSG00000117298,0.9603333333333334,0.7913333333333332
ENSG00000177000,0.32066666666666666,0.35733333333333334
ENSG00000079215,0.8563333333333333,1.346
ENSG00000115902,1.4053333333333333,0.7096666666666667
ENSG00000007168,1.1470000000000002,0.9606666666666666
ENSG00000076706,0.7006666666666667,0.5566666666666666
ENSG00000015479,0.968,1.1153333333333333
ENSG00000095002,1.1553333333333333,1.1213333333333333
ENSG00000198055,0.9693333333333333,0.9726666666666666
ENSG00000115159,1.345,0.871
ENSG00000124783,0.8106666666666666,0.8173333333333334
ENSG00000169410,1.13,0.9316666666666666
ENSG00000165025,1.1876666666666666,0.798
ENSG00000099901,0.8833333333333333,1.127
ENSG00000105835,1.1873333333333334,1.2343333333333335
ENSG00000013275,0.9710000000000001,0.9686666666666667
ENSG00000136574,0.8266666666666667,0.892
ENSG00000123297,1.0696666666666665,1.0646666666666667
ENSG00000168938,1.1916666666666667,0.7240000000000001
ENSG00000165637,1.113,1.1453333333333335
ENSG00000196177,1.3836666666666666,0.851
ENSG00000094916,1.3956666666666668,0.8086666666666668
ENSG00000111667,1.288,1.1203333333333332
ENSG00000107643,0.39466666666666667,0.3793333333333333
ENSG00000050748,1.2363333333333335,1.1413333333333333
ENSG00000065559,1.132,0.8166666666666668
ENSG00000148773,0.7709999999999999,0.9723333333333333
ENSG00000067177,1.172,0.7996666666666666
ENSG00000100401,0.782,0.9033333333333333
ENSG00000004700,1.4003333333333334,0.9676666666666666
ENSG00000111641,0.8763333333333333,1.1743333333333332
ENSG00000085224,1.0446666666666666,0.8156666666666667
ENSG00000167193,1.0636666666666665,0.875
ENSG00000099942,1.1226666666666667,1.077
ENSG00000085760,1.2946666666666669,1.2249999999999999
ENSG00000204463,0.9620000000000001,0.9316666666666666
ENSG00000073969,1.143,1.1300000000000001
ENSG00000111276,1.2910000000000001,1.0066666666666666
ENSG00000034152,1.0486666666666666,1.1396666666666668
ENSG00000185515,1.082,0.9973333333333333
ENSG00000166441,0.809,0.9569999999999999
ENSG00000122406,0.9106666666666667,1.0373333333333332
ENSG00000122026,0.922,0.8093333333333333
ENSG00000108107,0.8066666666666666,0.9213333333333334
ENSG00000170889,0.8543333333333333,1.149
ENSG00000083845,0.8450000000000001,1.0199999999999998
ENSG00000124614,0.7596666666666666,1.0333333333333332
ENSG00000131711,1.2136666666666667,0.9006666666666666
ENSG00000113552,1.0593333333333332,1.135
ENSG00000069869,1.0146666666666666,1.129
ENSG00000137693,0.9359999999999999,0.8686666666666666
ENSG00000152818,1.046,0.9626666666666667
ENSG00000140575,1.0863333333333334,0.8793333333333333
ENSG00000162882,0.2916666666666667,0.245
ENSG00000163754,0.7920000000000001,1.0336666666666667
ENSG00000134910,0.9203333333333332,0.8483333333333333
ENSG00000183155,0.931,0.7803333333333334
ENSG00000116711,0,0
ENSG00000198898,1.0803333333333334,0.9563333333333333
ENSG00000077549,1.095,0.9883333333333334
ENSG00000173674,0.7856666666666667,1.1556666666666666
ENSG00000184254,0.3453333333333333,0.35566666666666663
ENSG00000172053,1.1916666666666667,0.9953333333333333
ENSG00000162244,0.7856666666666667,0.9286666666666665
ENSG00000172201,1.0353333333333332,0.9883333333333333
ENSG00000152518,0.7543333333333333,0.48633333333333334
ENSG00000169021,0.9136666666666665,0.9426666666666667
ENSG00000241837,1.0356666666666667,0.9833333333333334
ENSG00000169756,0.9883333333333333,0.8953333333333333
ENSG00000196517,0.4776666666666667,0.2966666666666667
ENSG00000085377,1.3273333333333335,1.144
ENSG00000065833,1.1033333333333333,1.1236666666666666
ENSG00000080298,0.301,0.405
ENSG00000143390,1.2593333333333334,1.2833333333333334
ENSG00000150867,1.2413333333333334,1.0993333333333333
ENSG00000095139,1.0146666666666666,0.8806666666666666
ENSG00000160285,1.1026666666666667,0.9056666666666667
ENSG00000001084,1.241,0.935
ENSG00000023909,0.9946666666666667,1.1233333333333333
ENSG00000177697,0.8946666666666667,0.8523333333333333
ENSG00000160218,1.1306666666666667,1.0996666666666668
ENSG00000099341,1.0443333333333333,0.9730000000000002
ENSG00000204469,0.955,1.0033333333333332
ENSG00000100983,1.1353333333333335,0.9956666666666667
ENSG00000150753,0.899,1.22
ENSG00000156471,1.2643333333333333,1.1743333333333332
ENSG00000132688,1.0510000000000002,0.868
ENSG00000155304,1.1013333333333335,0.7003333333333334
ENSG00000113712,1.1476666666666666,1.0290000000000001
ENSG00000141551,0.9263333333333333,0.9116666666666666
ENSG00000182054,1.7506666666666666,0.8436666666666667
ENSG00000180957,1.0323333333333333,1.094
ENSG00000123146,0.8776666666666667,0.9523333333333334
ENSG00000106628,0.9933333333333333,1.1143333333333334
ENSG00000175130,0.9853333333333333,0.8056666666666666
ENSG00000089159,1.2243333333333333,0.9013333333333332
ENSG00000164615,1.0386666666666666,1.055
ENSG00000162889,0.9269999999999999,0.9366666666666666
ENSG00000143149,1.2736666666666667,0.9369999999999999
ENSG00000109475,0.8253333333333334,0.976
ENSG00000153574,1.004,1.2333333333333334
ENSG00000074695,1.025,0.993
ENSG00000110911,1.0223333333333333,0.8323333333333333
ENSG00000132780,1.0416666666666667,0.8493333333333334
ENSG00000169710,0.8506666666666667,1.315
ENSG00000168522,0.9093333333333332,0.944
ENSG00000257365,1.2133333333333334,1.0656666666666668
ENSG00000095059,0.977,1.2403333333333333
ENSG00000163468,0.9393333333333334,1.2393333333333334
ENSG00000115364,0.9633333333333334,0.9133333333333334
ENSG00000137486,0.626,0.6483333333333333
ENSG00000178952,1.2780000000000002,1.0806666666666667
ENSG00000078053,0.6723333333333334,0.834
ENSG00000164904,1.4666666666666668,0.9590000000000001
ENSG00000099804,0.8223333333333334,1.071
ENSG00000151689,0.844,0.5603333333333333
ENSG00000117724,1.0030000000000001,0.9126666666666666
ENSG00000143742,0.9486666666666667,1.0733333333333333
ENSG00000077721,0.8016666666666667,1.0513333333333332
ENSG00000161217,1.165333333333333,0.9630000000000001
ENSG00000090861,1.3976666666666666,1.1076666666666668
ENSG00000110619,1.2793333333333334,1.0806666666666667
ENSG00000112855,1.1373333333333333,1.136
ENSG00000031698,1.1913333333333334,1.0986666666666667
ENSG00000100034,1.0926666666666667,1.216
ENSG00000198056,1.0373333333333334,0.8843333333333333
ENSG00000146143,1.0156666666666665,0.9226666666666667
ENSG00000213923,1.0876666666666668,1.1083333333333334
ENSG00000102974,1.0676666666666668,0.8793333333333333
ENSG00000277791,1.112,1.085
ENSG00000126067,0.968,1.0016666666666667
ENSG00000073111,1.1186666666666667,1.0733333333333333
ENSG00000072778,1.6006666666666665,0.7953333333333333
ENSG00000119596,1.0936666666666668,0.855
ENSG00000006715,1.1453333333333333,1.0483333333333331
ENSG00000170348,0.9383333333333335,0.7813333333333334
ENSG00000119707,1.1246666666666667,0.999
ENSG00000133961,1.1583333333333332,0.887
ENSG00000179335,1.1656666666666666,1.225666666666667
ENSG00000080815,1.0003333333333333,0.844
ENSG00000119718,0.9076666666666666,1.08
ENSG00000169567,1.1106666666666667,1.0406666666666666
ENSG00000189283,0.7413333333333334,0.7113333333333333
ENSG00000124789,1.2906666666666666,0.9296666666666668
ENSG00000153201,1.0113333333333332,1.1316666666666666
ENSG00000143801,0.7003333333333334,0.566
ENSG00000103197,1.1476666666666666,0.8903333333333333
ENSG00000167792,1.2083333333333333,0.867
ENSG00000105723,1.118,0.8723333333333333
ENSG00000082701,1.135,0.9026666666666667
ENSG00000106290,1.1683333333333332,1.1663333333333334
ENSG00000076685,1.4123333333333334,0.8393333333333333
ENSG00000086475,1.3036666666666668,0.9823333333333334
ENSG00000136371,1.1626666666666667,0.8283333333333333
ENSG00000163655,1.0570000000000002,1.0446666666666669
ENSG00000005156,1.3243333333333334,1.046
ENSG00000174405,0.868,0.827
ENSG00000020922,1.1303333333333334,1.0083333333333333
ENSG00000138030,1.118,1.178
ENSG00000150540,1.2043333333333333,0.6803333333333333
ENSG00000156052,1.2060000000000002,1.0410000000000001
ENSG00000168243,0.451,0.4046666666666667
ENSG00000242616,0.8896666666666665,0.864
ENSG00000166411,1.15,1.04
ENSG00000130675,0.3746666666666667,0.3626666666666667
ENSG00000196502,1.6520000000000001,1.2216666666666667
ENSG00000143224,1.2376666666666665,1.2473333333333334
ENSG00000057608,1.1849999999999998,1.025
ENSG00000102119,0.9390000000000001,1.0336666666666667
ENSG00000110090,0.36766666666666664,0.23933333333333331
ENSG00000171766,1.1616666666666668,0.7373333333333333
ENSG00000155850,1.1023333333333334,0.8536666666666667
ENSG00000170542,1.2363333333333333,0.654
ENSG00000149257,1.0839999999999999,0.6816666666666666
ENSG00000100380,0.903,0.9603333333333334
ENSG00000139197,0.991,1.103
ENSG00000125753,1.0410000000000001,1.0966666666666667
ENSG00000079805,1.1923333333333335,1.0356666666666665
ENSG00000111142,0.6136666666666667,0.8713333333333333
ENSG00000164978,1.2023333333333335,1.05
ENSG00000134058,1.0050000000000001,1.1733333333333331
ENSG00000159267,1.234,0.878
ENSG00000184445,1.0906666666666667,1.0343333333333333
ENSG00000101265,1.5413333333333334,0.8366666666666666
ENSG00000136807,1.2763333333333333,1.1553333333333333
ENSG00000198589,1.0423333333333333,1.073
ENSG00000187244,1.2863333333333333,0.7389999999999999
ENSG00000131238,1.032333333333333,0.949
ENSG00000188846,0.8410000000000001,1.0093333333333334
ENSG00000156261,0.8463333333333334,1.1626666666666667
ENSG00000115484,0.9276666666666666,1.2433333333333334
ENSG00000122359,1.1093333333333335,0.9526666666666666
ENSG00000090060,1.1103333333333332,1.0230000000000001
ENSG00000114416,1.0280000000000002,1.0226666666666666
ENSG00000129245,1.0626666666666666,1.046
