,flux_pfba,lower_bound,upper_bound,fva_lower,fva_upper,pathway,nad_dependent,nadp_dependent
HACD9m,0.0021617021276595,0.0,0.0039859679514941,0.0,0.0021617021276595,Isoleucine degradation,True,False
HMGCOASim,0.0,0.0,0.0,0.0,0.0,Ketogenesis,False,False
HMGLm,0.0086468085106383,0.0,1000.0,0.0,0.0086468085106383,Ketogenesis / Leucine degradation,False,False
OCOAT1m,0.0817451542841727,-1000.0,1000.0,0.0,0.1623056320400501,Ketone bodies - degradation,False,False
BDHm,0.0168,0.0,0.0168,0.0,0.0168,Ketone bodies - degradation,True,False
r0655,0.0086468085106383,0.0,1000.0,0.0,0.0086468085106383,Leucine degradation,False,False
MCCCrm,0.0086468085106383,0.0,1000.0,0.0,0.0086468085106383,Leucine degradation,False,False
MGCHrm,0.0086468085106383,-1000.0,1000.0,0.0,0.0086468085106383,Leucine degradation,False,False
LEUTAm,0.0086468085106383,-1000.0,1000.0,0.0,0.0086468085106383,Leucine degradation,False,False
OIVD1m,0.0086468085106383,0.0,0.0086468085106383,0.0,0.0086468085106383,Leucine degradation,True,False
1PPDCRc_NADPH_MitoCore,0.0,0.0,0.0,0.0,0.0,Lysine degradation (L-pipecolate pathway),False,True
RE1254C,0.0,-1000.0,1000.0,0.0,0.0,Lysine degradation (L-pipecolate pathway),False,False
LPCOXc_MitoCore,0.0,0.0,1000.0,0.0,0.0,Lysine degradation (L-pipecolate pathway),False,False
2AMADPTmB_MitoCore,,,,,,Lysine degradation (L-pipecolate pathway),False,False
1PPDCRc_MitoCore,0.0,0.0,0.0,0.0,0.0,Lysine degradation (L-pipecolate pathway),True,False
LYSOXc_MitoCore,0.0,0.0,1000.0,0.0,0.0,Lysine degradation (L-pipecolate pathway),False,False
2AMADPTmC_MitoCore,,,,,,Lysine degradation (L-pipecolate pathway),False,False
r0594,0.0,0.0,0.0,0.0,0.0,Lysine degradation (L-pipecolate pathway),True,False
PPD2CSPc_MitoCore,0.0,-1000.0,1000.0,0.0,0.0,Lysine degradation (L-pipecolate pathway),False,False
r0450,0.0086037735849056,-1000.0,1000.0,0.0,0.0086037735849056,Lysine degradation (saccharopine pathway),False,False
R03103_MitoCore,0.0043018867924528,0.0,0.0043018867924528,0.0,0.0043018867924528,Lysine degradation (saccharopine pathway),False,True
AASAD3m,0.0043018867924528,0.0,0.0043018867924528,0.0,0.0043018867924528,Lysine degradation (saccharopine pathway),True,False
SACCD3m,0.0086037735849056,0.0,0.0090291262135922,0.0,0.0086037735849056,Lysine degradation (saccharopine pathway),False,True
r0525,0.0086037735849056,0.0,0.0100971428571428,0.0,0.0086037735849056,Lysine degradation (saccharopine pathway),True,False
AKGMALtm,2.958766217307399,-1000.0,1000.0,-2.243093959159792,276.3150492205294,Malate aspartate shuttle,False,False
ASPGLUmB_MitoCore,1.880014875037152,0.0,1000.0,0.0,4.090919197748267,Malate aspartate shuttle,False,False
ASPTA,2.0440148750371523,-1000.0,1000.0,-0.0972910663086192,4.254919197748271,Malate aspartate shuttle,False,False
ASPTAm,-1.880014875037152,-1000.0,1000.0,-4.090919197748268,0.0,Malate aspartate shuttle,False,False
MDH,-2.140278611300923,-2.510105590062112,1.9115776397515485,-2.345707182729491,1.911577639751548,Malate aspartate shuttle,True,False
CYSTGL,0.0,0.0,1000.0,0.0,0.005,Methionine and Serine degradation,False,False
CYSTS,0.0,-1000.0,1000.0,0.0,0.005,Methionine and Serine degradation,False,False
METAT2_MitoCore,0.0,0.0,1000.0,0.0,0.005,Methionine degradation,False,False
METAT,0.0,0.0,1000.0,0.0,0.005,Methionine degradation,False,False
ADNK1,0.0,-1000.0,1000.0,0.0,0.005,Methionine degradation,False,False
AHC,0.0,0.0,1000.0,0.0,0.005,Methionine degradation,False,False
GLYCtm,0.0,-1000.0,1000.0,0.0,0.0,Mitochondrial transport - diffusion / artificial,False,False
H2Otm,-76.1712019655332,-1000.0,1000.0,-89.92453052774472,-55.068120015687335,Mitochondrial transport - diffusion / artificial,False,False
TCYNTtmB_MitoCore,0.0,-1000.0,1000.0,0.0,0.006,Mitochondrial transport - diffusion / artificial,False,False
r0941,0.6432792623383424,-1000.0,1000.0,0.0,1.71,Mitochondrial transport - diffusion / artificial,False,False
CYANtm,0.0,-1000.0,1000.0,0.0,0.006,Mitochondrial transport - diffusion / artificial,False,False
PCREATtmdiffirB_MitoCore,0.0,-1000.0,1000.0,-948.1047123298116,1000.0,Mitochondrial transport - diffusion / artificial,False,False
CREATtmdiffir,0.0,-1000.0,1000.0,-948.1047123298116,1000.0,Mitochondrial transport - diffusion / artificial,False,False
CO2tm,-10.38253362684253,-1000.0,1000.0,-11.446601844482716,-6.803667281432316,Mitochondrial transport - diffusion / artificial,False,False
Biomasst_MitoCore,0.0,-1000.0,1000.0,-0.0093023255813953,0.0,Mitochondrial transport - diffusion / artificial,False,False
O2tm,13.21735610830488,-1000.0,1000.0,10.228487710309182,13.219856108304846,Mitochondrial transport - diffusion / artificial,False,False
r0838B_MitoCore,-0.2642348901099025,-1000.0,1000.0,-17.358377348352704,0.2822910663086194,Mitochondrial transport - diffusion / artificial,False,False
PEFLIPm,0.0,0.0,1000.0,0.0,0.0,Mitochondrial transport - lipids,False,False
PCFLOPm,0.0,0.0,1000.0,0.0,0.0,Mitochondrial transport - lipids,False,False
PSFLIPm,0.0,0.0,1000.0,0.0,0.0,Mitochondrial transport - lipids,False,False
MALSO4tm,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
ORNt3mB_MitoCore,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
MALTSULtm,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
FE2tm,0.0,-1000.0,1000.0,0.0,0.0,Mitochondrial transporters - characterised,False,False
COAtmC_MitoCore,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - characterised,False,False
COAtmB_MitoCore,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - characterised,False,False
r0829,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
CITtbm,0.0,-1000.0,0.0,0.0,0.0,Mitochondrial transporters - characterised,False,False
CITtamB,0.0,-1000.0,0.0,-3.622095286919667,0.0,Mitochondrial transporters - characterised,False,False
ORNt4mB_MitoCore,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
r0830,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
ATPtmB_MitoCore,65.7957309445754,-1000.0,1000.0,-948.1047123298118,1000.0,Mitochondrial transporters - characterised,False,False
HtmB_MitoCore,0.0,0.0,1000.0,0.0,49.20413094057922,Mitochondrial transporters - characterised,False,False
r0830B_MitoCore,0.001,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
ARGtmB_MitoCore,0.007,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
PYRt2m,2.057750311409796,0.0,1000.0,0.0,275.4140333146351,Mitochondrial transporters - characterised,False,False
ACACt2mB_MitoCore,0.0562983457735344,-1000.0,1000.0,0.0,0.1368588235294118,Mitochondrial transporters - characterised,False,False
r0917b_MitoCore,0.0,-1000.0,0.0,-49.20413094057981,0.0,Mitochondrial transporters - characterised,False,False
PIt2mB_MitoCore,65.00010216209833,-1000.0,1000.0,-221.6545946088441,78.74873841661633,Mitochondrial transporters - characterised,False,False
r1427,0.0,-1000.0,1000.0,0.0,0.0017674418604651,Mitochondrial transporters - characterised,False,False
r2398B_MitoCore,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
r2402B_MitoCore,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
SUCCt3m_MitoCore,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
r0913,0.0,0.0,1000.0,0.0,3.622095286919649,Mitochondrial transporters - characterised,False,False
GLUt2mB_MitoCore,0.1499963286493613,0.0,1000.0,0.0,273.5062793318747,Mitochondrial transporters - characterised,False,False
MALtm,-0.7946287824770684,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
r0917,0.0,0.0,1000.0,0.0,49.20413094057976,Mitochondrial transporters - characterised,False,False
LYStmB_MitoCore,0.0086037735849056,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
SUCCt2m,-0.001,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
MALSO3tm,-0.001,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
BALAtmr,0.0,-1000.0,1000.0,0.0,0.0,Mitochondrial transporters - uncharacterised,False,False
GLYtm,0.1276126373626676,-1000.0,1000.0,-0.3718127659574468,0.3782667986145474,Mitochondrial transporters - uncharacterised,False,False
GLNtm,0.0,-1000.0,1000.0,0.0,17.094142458242175,Mitochondrial transporters - uncharacterised,False,False
FUMtmB_MitoCore,0.0,-1000.0,0.0,-27.03523678054107,0.0,Mitochondrial transporters - uncharacterised,False,False
LEUt5m,0.0086468085106383,-1000.0,1000.0,0.0,0.016,Mitochondrial transporters - uncharacterised,False,False
CHLtmB_MitoCore,0.0,-1000.0,1000.0,0.0,0.0,Mitochondrial transporters - uncharacterised,False,False
ASNtm,0.0,-1000.0,1000.0,0.0,0.003906976744186,Mitochondrial transporters - uncharacterised,False,False
BUTt2mB_MitoCore,0.006,-1000.0,1000.0,0.0,0.006,Mitochondrial transporters - uncharacterised,False,False
BHBtmB_MitoCore,0.0168,-1000.0,1000.0,0.0,0.0168,Mitochondrial transporters - uncharacterised,False,False
ILEt5m,0.0021617021276595,-1000.0,1000.0,0.0,0.004,Mitochondrial transporters - uncharacterised,False,False
PROtm,0.004,-1000.0,1000.0,-0.2572910663085528,0.004,Mitochondrial transporters - uncharacterised,False,False
PPAtmB_MitoCore,0.0,-1000.0,1000.0,-1.5979873254894907,0.0,Mitochondrial transporters - uncharacterised,False,False
r1437,0.001,-1000.0,1000.0,0.0,0.006,Mitochondrial transporters - uncharacterised,False,False
r1440,0.0,-1000.0,1000.0,0.0,0.0043720930232558,Mitochondrial transporters - uncharacterised,False,False
r0962B_MitoCore,0.0,-1000.0,1000.0,0.0,0.0,Mitochondrial transporters - uncharacterised,False,False
FORt2mB_MitoCore,0.0,-1000.0,1000.0,0.0,0.0,Mitochondrial transporters - uncharacterised,False,False
TRPtm_MitoCore,0.0,-1000.0,1000.0,0.0,0.0001860465116279,Mitochondrial transporters - uncharacterised,False,False
r1078,0.0,-1000.0,1000.0,0.0,0.0022325581395348,Mitochondrial transporters - uncharacterised,False,False
VALt5m,0.0024161849710981,-1000.0,1000.0,0.0,0.0073464175292359,Mitochondrial transporters - uncharacterised,False,False
r1455,0.0,-1000.0,1000.0,0.0,0.0036279069767441,Mitochondrial transporters - uncharacterised,False,False
r1436,0.0,-1000.0,1000.0,0.0,0.0021395348837209,Mitochondrial transporters - uncharacterised,False,False
r1435,-0.0638063186813338,-1000.0,1000.0,-0.1853659574468086,0.1913947550717466,Mitochondrial transporters - uncharacterised,False,False
UREAtm,-0.007,-1000.0,1000.0,-0.2682910663086193,0.0,Mitochondrial transporters - uncharacterised,False,False
r1434,0.001,-1000.0,0.001,-273.355283003228,0.001,Mitochondrial transporters - uncharacterised,False,False
NOS1,0.0,0.0,0.3212240963855378,0.0,0.2612910663086289,NOS Signalling,False,True
NOS2,0.0,0.0,0.3212240963855378,0.0,0.2612910663086195,NOS Signalling,False,True
OF_ATP_MitoCore,66.49206883862149,0.0,1000.0,53.19365507089719,66.49206883862149,Objective Function - ATP ,False,False
OF_HEME_MitoCore,0.0,0.0,1000.0,0.0,0.0,Objective Function - Heme,False,False
OF_LIPID_MitoCore,0.0,0.0,1000.0,0.0,0.0,Objective Function - Lipid synthesis ,False,False
OF_PROTEIN_MitoCore,0.0,0.0,1000.0,0.0,0.0093023255813953,Objective Function - Protein Synthesis,False,False
ORNTArm,0.007,-1000.0,1000.0,-0.1236455331543096,0.007,Ornithine degradation,False,False
ORNDC,0.0,0.0,1000.0,0.0,0.0,Ornithine degradation (cytosolic),False,False
ABUTD,0.0,0.0,0.0,0.0,0.0,Ornithine degradation (cytosolic),True,False
r0464c_MitoCore,0.0,0.0,0.0,0.0,0.0,Ornithine degradation (cytosolic),False,True
PTRCOX1,0.0,0.0,1000.0,0.0,0.0,Ornithine degradation (cytosolic),False,False
PGL,,,,,,Pentose phosphate pathway,False,False
TALA,0.0,-1000.0,1000.0,0.0,0.0,Pentose phosphate pathway,False,False
RPE,0.0,-1000.0,1000.0,0.0,0.0,Pentose phosphate pathway,False,False
TKT2,0.0,-1000.0,1000.0,0.0,0.0,Pentose phosphate pathway,False,False
G6PDH2r,,,,,,Pentose phosphate pathway,False,True
TKT1,0.0,-1000.0,1000.0,0.0,0.0,Pentose phosphate pathway,False,False
GND,0.0,0.0,0.0,0.0,0.0,Pentose phosphate pathway,False,True
RPI,0.0,-1000.0,1000.0,0.0,0.0,Pentose phosphate pathway,False,False
DHPR,0.0118588235294117,0.0,0.0118588235294117,0.0,0.0118588235294118,Phenylalanine degradation,True,False
r0399,0.0118588235294117,0.0,1000.0,0.0,0.0118588235294118,Phenylalanine degradation,False,False
r0074,0.011,0.0,3.405950188768521,0.0,1.812409844647244,Proline / ornithine degradation,True,False
PROD2mB_MitoCore,0.004,0.0,1000.0,0.0,9.00361538996521,Proline degradation,False,False
G5SADrm,-0.004,-1000.0,1000.0,-0.004,0.2572910663086193,Proline degradation/synthesis,False,False
G5SDym,0.0,0.0,1.8014098446472442,0.0,1.801409844647244,Proline synthesis,False,True
P5CRxm,0.0,0.0,6.050611282732611,0.0,6.050611282732611,Proline synthesis,True,False
P5CRm,0.0,0.0,2.9490041072326,0.0,2.9490041072326,Proline synthesis,False,True
GLU5Km,0.0,0.0,1000.0,0.0,1.801409844647244,Proline synthesis,False,False
MMEm,-0.013765121141311,-1000.0,1000.0,-0.013765121141311,1.5842222043481589,Propanoate metabolism,False,False
ACCOALm,0.0,0.0,1000.0,0.0,9.111876100107366,Propanoate metabolism,False,False
MMMm,0.013765121141311,-1000.0,1000.0,-1.584222204348158,0.013765121141311,Propanoate metabolism,False,False
MMSAD1m,0.0024161849710982,0.0,0.0024161849710982,0.0,0.0024161849710983,Propanoate metabolism,True,False
PPCOACm,0.013765121141311,0.0,1000.0,0.0,1.71,Propanoate metabolism,False,False
MMCDm,0.0,0.0,1000.0,0.0,1.917858823529408,Propanoate synthesis,False,False
RE2649M,0.0,-1000.0,1000.0,0.0,9.11187610010738,Propanoate synthesis,False,False
ADSL1,0.0,0.0,1000.0,0.0,0.2612910663087281,Purine Nucleotide Cycle,False,False
AMPD1,0.0,0.0,1000.0,0.0,0.2612910663086187,Purine Nucleotide Cycle,False,False
ADSS,0.0,0.0,1000.0,0.0,0.2612910663086187,Purine Nucleotide Cycle,False,False
GTHP,0.0,0.0,1000.0,0.0,0.2612910663086174,ROS defense,False,False
GTHOm,0.0195782634121177,0.0,0.0225338243803881,0.0067185870163667,0.0195832584171129,ROS defense,False,True
GTHPm,0.0195782634121177,0.0,1000.0,0.0067185870163667,0.0195832584171129,ROS defense,False,False
GTHO,0.0,0.0,0.3080756756756752,0.0,0.2612910663086173,ROS defense,False,True
SPODMm,0.0195782634121177,0.0,1000.0,0.0067185870163667,0.0195832584171129,ROS defense,False,False
ICDHy,-0.0962637362637362,-0.0962637362637362,3.890980219780188,-0.0962637362637363,2.4979086853551467,Reductive carboxylation,False,True
ACONT,-0.0962637362637707,-1000.0,1000.0,-49.30039467684362,49.10786720431617,Reductive carboxylation,False,False
ACITL,0.0962637362637707,0.0,1000.0,0.0,1.4380306693112166,Reductive carboxylation / Acetyl-CoA production for biosynthesis,False,False
PGCD,0.0378063186813337,0.0,0.3146399999999955,0.0,0.2612910663086191,Serine and glycine biosynthesis,True,False
GHMT2r,0.1186126373626676,-1000.0,1000.0,-0.009,0.4586570237554274,Serine and glycine biosynthesis,False,False
PSP_L,0.0378063186813337,0.0,1000.0,0.0,0.2612910663086191,Serine and glycine biosynthesis,False,False
PSERT,0.0378063186813337,-1000.0,1000.0,0.0,0.2612910663086191,Serine and glycine biosynthesis,False,False
GHMT2rm,-0.0638063186813338,-1000.0,1000.0,-0.1853659574468086,0.1859063829787234,Serine and glycine biosynthesis,False,False
r0060,0.0,0.0,1000.0,0.0,0.2822910663086189,Serine degradation,False,False
ACONTm,4.877781840632911,-1000.0,1000.0,-44.32634909994696,54.08191278121275,TCA cycle,False,False
MDHm,6.136929382983667,0.0,6.267987826086953,1.8986708509750727,6.267987826086953,TCA cycle,True,False
AKGDm,3.9600268270120256,0.0,3.9600268270120256,2.7226185071533444,3.960026827012026,TCA cycle,True,False
ICDHyrm,-0.0763341355097137,-1.7582325816171889,6.183541056317475,-1.758232581617189,4.990245477729441,TCA cycle,False,True
ICDHxm,4.954115976142624,0.0,7.922991034764919,0.0,5.967442002446073,TCA cycle,True,False
CSm,4.877781840632911,0.0,1000.0,3.388221568519924,23.101534040847675,TCA cycle,False,False
SUCOASm,-3.892046793869164,-1000.0,1000.0,-3.973791948153337,-2.2320811140862227,TCA cycle,False,False
SUCOAS1m,0.0,-1000.0,1000.0,0.0,0.0,TCA cycle,False,False
PDHm,1.438882978723402,0.0,1.438882978723402,0.0,1.438882978723402,TCA cycle,True,False
FUMm,3.9737919481533366,-1000.0,1000.0,-23.061444832385096,3.973791948153337,TCA cycle,False,False
ACITLm_MitoCore,0.0,0.0,1000.0,0.0,18.223752200214776,TCA cycle periphery,False,False
ME1m,0.0,0.0,0.3147182662538711,0.0,0.3147182662538711,TCA cycle periphery,True,False
PCm,0.620867332686393,0.0,1000.0,0.0,1.71,TCA cycle periphery,False,False
NDPK1m,,,,,,TCA cycle periphery,False,False
ME2m,0.0,0.0,1.8196228782287829,0.0,1.819622878228783,TCA cycle periphery,False,True
r0081,0.001,-1000.0,1000.0,-273.3552830032216,0.001,TCA cycle periphery,False,False
ADK1m,0.006,-1000.0,1000.0,0.0,9.117876100107395,TCA cycle periphery,False,False
PEPCKm,,,,,,TCA cycle periphery,False,False
NNT_MitoCore,,,,,,TCA cycle periphery,True,True
r1154,0.0091872340425531,0.0,0.0091872340425531,0.0,0.0091872340425531,Threonine and Methionine degradation,True,False
2HBO,0.0,-0.0109929328621878,0.0,-0.0109929328621879,0.0,Threonine and Methionine degradation,True,False
THRD_L,0.0091872340425531,0.0,1000.0,0.0,0.012,Threonine degradation,False,False
r1155,0.0091872340425531,0.0,1000.0,0.0,0.0091872340425531,Threonine degradation,False,False
r0541,0.0086037735849056,0.0,1000.0,0.0,0.0086037735849056,Tryptophan / Lysine Metabolism ,False,False
2OXOADOXm,0.0086037735849056,0.0,0.0162127659574468,0.0,0.0086037735849056,Tryptophan / Lysine Metabolism ,True,False
3HAO,,,,,,Tryptophan Metabolism ,False,False
PCLAD,0.0,0.0,1000.0,0.0,0.0,Tryptophan Metabolism ,False,False
KYN3OX,0.0,0.0,0.0,0.0,0.0,Tryptophan Metabolism ,False,True
TRPO2,0.0,0.0,1000.0,0.0,0.0,Tryptophan Metabolism ,False,False
AMCOXO2_MitoCore,0.0,0.0,1000.0,0.0,0.0,Tryptophan Metabolism ,True,False
AMCOXO,0.0,0.0,1000.0,0.0,0.0,Tryptophan Metabolism ,False,True
HKYNH,0.0,-1000.0,1000.0,0.0,0.0,Tryptophan Metabolism ,False,False
2OXOADPTmB_MitoCore,,,,,,Tryptophan Metabolism ,False,False
FKYNH,0.0,0.0,1000.0,0.0,0.0,Tryptophan Metabolism ,False,False
r0645,0.0,0.0,1000.0,0.0,0.0,Tryptophan Metabolism ,True,False
2OXOADPTmC_MitoCore,,,,,,Tryptophan Metabolism ,False,False
TYRTA,0.0228588235294117,-1000.0,1000.0,-0.2384322427792075,0.0228588235294118,Tyrosine degradation,False,False
FUMAC,0.0228588235294117,0.0,1000.0,0.0,0.0228588235294118,Tyrosine degradation,False,False
34HPPOR,0.0228588235294117,0.0,1000.0,0.0,0.0228588235294118,Tyrosine degradation,False,False
HGNTOR,0.0228588235294117,0.0,1000.0,0.0,0.0228588235294118,Tyrosine degradation,False,False
MACACI,0.0228588235294117,0.0,1000.0,0.0,0.0228588235294118,Tyrosine degradation,False,False
TYRTB_MitoCore,0.0,0.0,1000.0,0.0,0.2612910663086197,Tyrosine degradation,False,False
ARGN,0.0,0.0,1000.0,0.0,0.268291066308619,Urea Cycle,False,False
ARGNm,0.007,0.0,1000.0,0.0,0.2682910663086186,Urea Cycle,False,False
ARGSL,0.0,-1000.0,1000.0,-0.007,0.2612910663086192,Urea Cycle,False,False
ARGSS,0.0,0.0,1000.0,0.0,0.2612910663086192,Urea Cycle,False,False
3HBCOAHLm,0.0024161849710982,-1000.0,1000.0,0.0,0.0024161849710983,Valine degradation,False,False
OIVD2m,0.0024161849710981,0.0,0.0059446808510638,0.0,0.0024161849710977,Valine degradation,True,False
r0560,0.0024161849710981,0.0,1000.0,0.0,0.0024161849710977,Valine degradation,False,False
ECOAH12m,0.0024161849710981,-1000.0,1000.0,0.0,0.0024161849710977,Valine degradation,False,False
VALTAm,0.0024161849710981,-1000.0,1000.0,0.0,0.0024161849710977,Valine degradation,False,False
HIBDm,0.0024161849710982,0.0,0.0109614118666071,0.0,0.0024161849710983,Valine degradation,True,False
EX_2hb_e,,,,,,,False,False
EX_HC00250_e,,,,,,,False,False
EX_ac_e,,,,,,,False,False
EX_acac_e,,,,,,,False,False
EX_akg_e,,,,,,,False,False
EX_ala_B_e,,,,,,,False,False
EX_ala_L_e,,,,,,,False,False
EX_arg_L_e,,,,,,,False,False
EX_argsuc_e,,,,,,,False,False
EX_asn_L_e,,,,,,,False,False
EX_asp_L_e,,,,,,,False,False
EX_bhb_e,,,,,,,False,False
EX_bilirub_e,,,,,,,False,False
EX_biomass_e,,,,,,,False,False
EX_but_e,,,,,,,False,False
EX_chol_e,,,,,,,False,False
EX_cit_e,,,,,,,False,False
EX_citr_L_e,,,,,,,False,False
EX_co2_e,,,,,,,False,False
EX_co_e,,,,,,,False,False
EX_creat_e,,,,,,,False,False
EX_cyan_e,,,,,,,False,False
EX_cys_L_e,,,,,,,False,False
EX_etoh_e,,,,,,,False,False
EX_fe2_e,,,,,,,False,False
EX_fol_e,,,,,,,False,False
EX_for_e,,,,,,,False,False
EX_fum_e,,,,,,,False,False
EX_glc_D_e,,,,,,,False,False
EX_gln_L_e,,,,,,,False,False
EX_glu_L_e,,,,,,,False,False
EX_gly_e,,,,,,,False,False
EX_glyc_e,,,,,,,False,False
EX_h2o_e,,,,,,,False,False
EX_h_e,,,,,,,False,False
EX_hco3_e,,,,,,,False,False
EX_hdca_e,,,,,,,False,False
EX_his_L_e,,,,,,,False,False
EX_icit_e,,,,,,,False,False
EX_ile_L_e,,,,,,,False,False
EX_lac_L_e,,,,,,,False,False
EX_leu_L_e,,,,,,,False,False
EX_lys_L_e,,,,,,,False,False
EX_mal_L_e,,,,,,,False,False
EX_mercplac_e,,,,,,,False,False
EX_met_L_e,,,,,,,False,False
EX_nad_e,,,,,,,True,False
EX_nadh_e,,,,,,,True,False
EX_nh4_e,,,,,,,False,False
EX_no_e,,,,,,,False,False
EX_o2_e,,,,,,,False,False
EX_oaa_e,,,,,,,False,False
EX_pchol_hs_e,,,,,,,False,False
EX_pcreat_e,,,,,,,False,False
EX_pe_hs_e,,,,,,,False,False
EX_phe_L_e,,,,,,,False,False
EX_pi_e,,,,,,,False,False
EX_ppa_e,,,,,,,False,False
EX_pro_L_e,,,,,,,False,False
EX_ps_hs_e,,,,,,,False,False
EX_ser_L_e,,,,,,,False,False
EX_so3_e,,,,,,,False,False
EX_succ_e,,,,,,,False,False
EX_tcynt_e,,,,,,,False,False
EX_thr_L_e,,,,,,,False,False
EX_trp_L_e,,,,,,,False,False
EX_tsul_e,,,,,,,False,False
EX_tyr_L_e,,,,,,,False,False
EX_urea_e,,,,,,,False,False
EX_val_L_e,,,,,,,False,False
