,flux_pfba,lower_bound,upper_bound,fva_lower,fva_upper,pathway,nad_dependent,nadp_dependent
OCOAT1m,0.178,-1000.0,1000.0,0.0,0.201,Ketone bodies - degradation,False,False
BDHm,0.048,-1000.0,1000.0,0.0,0.048,Ketone bodies - degradation,True,False
r0655,0.016,0.0,1000.0,0.0,0.016,Leucine degradation,False,False
MCCCrm,0.016,0.0,1000.0,0.0,0.016,Leucine degradation,False,False
MGCHrm,0.016,-1000.0,1000.0,0.0,0.016,Leucine degradation,False,False
LEUTAm,0.016,-1000.0,1000.0,0.0,0.016,Leucine degradation,False,False
OIVD1m,0.016,0.0,1000.0,0.0,0.016,Leucine degradation,True,False
1PPDCRc_NADPH_MitoCore,0.0,0.0,1000.0,0.0,0.03,Lysine degradation (L-pipecolate pathway),False,True
RE1254C,0.0,-1000.0,1000.0,0.0,0.03,Lysine degradation (L-pipecolate pathway),False,False
LPCOXc_MitoCore,0.0,0.0,1000.0,0.0,0.03,Lysine degradation (L-pipecolate pathway),False,False
2AMADPTmB_MitoCore,0.0,0.0,1000.0,0.0,74.66030486539555,Lysine degradation (L-pipecolate pathway),False,False
1PPDCRc_MitoCore,0.0,0.0,1000.0,0.0,0.03,Lysine degradation (L-pipecolate pathway),True,False
LYSOXc_MitoCore,0.0,0.0,1000.0,0.0,0.03,Lysine degradation (L-pipecolate pathway),False,False
2AMADPTmC_MitoCore,0.0,0.0,1000.0,0.0,74.66030486539549,Lysine degradation (L-pipecolate pathway),False,False
r0594,0.0,0.0,1000.0,0.0,0.03,Lysine degradation (L-pipecolate pathway),True,False
PPD2CSPc_MitoCore,0.0,-1000.0,1000.0,0.0,0.03,Lysine degradation (L-pipecolate pathway),False,False
r0450,0.03,-1000.0,1000.0,0.0,0.03,Lysine degradation (saccharopine pathway),False,False
R03103_MitoCore,0.0,0.0,1000.0,0.0,0.03,Lysine degradation (saccharopine pathway),False,True
AASAD3m,0.03,0.0,1000.0,0.0,0.03,Lysine degradation (saccharopine pathway),True,False
SACCD3m,0.03,-1000.0,1000.0,0.0,0.03,Lysine degradation (saccharopine pathway),False,True
r0525,0.03,-1000.0,1000.0,0.0,0.03,Lysine degradation (saccharopine pathway),True,False
AKGMALtm,2.500000000000034,-1000.0,1000.0,-4.1855,417.2794714744188,Malate aspartate shuttle,False,False
ASPGLUmB_MitoCore,2.231,0.0,1000.0,0.0,4.45900000000006,Malate aspartate shuttle,False,False
ASPTA,2.395,-1000.0,1000.0,-0.166,4.622999999999983,Malate aspartate shuttle,False,False
ASPTAm,-2.231,-1000.0,1000.0,-4.459000000000023,0.0,Malate aspartate shuttle,False,False
MDH,-2.395,-1000.0,1000.0,-2.7210000000000005,2.067999999999982,Malate aspartate shuttle,True,False
CYSTGL,0.0,0.0,1000.0,0.0,0.0049999999999969,Methionine and Serine degradation,False,False
CYSTS,0.0,-1000.0,1000.0,0.0,0.0049999999999969,Methionine and Serine degradation,False,False
METAT2_MitoCore,0.0,0.0,1000.0,0.0,0.0049999999999969,Methionine degradation,False,False
METAT,0.0,0.0,1000.0,0.0,0.005,Methionine degradation,False,False
ADNK1,0.0,-1000.0,1000.0,0.0,0.0049999999999969,Methionine degradation,False,False
AHC,0.0,0.0,1000.0,0.0,0.0049999999999969,Methionine degradation,False,False
GLYCtm,0.0,-1000.0,1000.0,-1.4927149345645916,0.01,Mitochondrial transport - diffusion / artificial,False,False
H2Otm,-114.67841256780822,-1000.0,1000.0,-135.52430566540048,-77.11231741374512,Mitochondrial transport - diffusion / artificial,False,False
TCYNTtmB_MitoCore,0.0,-1000.0,1000.0,0.0,0.0059999999999954,Mitochondrial transport - diffusion / artificial,False,False
r0941,0.043,-1000.0,1000.0,0.0,1.71,Mitochondrial transport - diffusion / artificial,False,False
CYANtm,0.0,-1000.0,1000.0,0.0,0.0059999999999954,Mitochondrial transport - diffusion / artificial,False,False
PCREATtmdiffirB_MitoCore,0.0,-1000.0,1000.0,-922.417110751962,1000.0,Mitochondrial transport - diffusion / artificial,False,False
CREATtmdiffir,0.0,-1000.0,1000.0,-922.4171107519618,1000.0,Mitochondrial transport - diffusion / artificial,False,False
CO2tm,-16.679782608695678,-1000.0,1000.0,-18.45717391304348,-3.396247544978115,Mitochondrial transport - diffusion / artificial,False,False
Biomasst_MitoCore,0.0,-1000.0,1000.0,-8.581469193122876,0.0,Mitochondrial transport - diffusion / artificial,False,False
O2tm,19.8,-1000.0,1000.0,15.632929049836967,19.8,Mitochondrial transport - diffusion / artificial,False,False
r0838B_MitoCore,-0.3200000000000091,-1000.0,1000.0,-26.255154467151044,0.36,Mitochondrial transport - diffusion / artificial,False,False
PEFLIPm,0.0,0.0,1000.0,0.0,2.91769952566181,Mitochondrial transport - lipids,False,False
PCFLOPm,0.0,0.0,1000.0,0.0,6.52191658677343,Mitochondrial transport - lipids,False,False
PSFLIPm,0.0,0.0,1000.0,0.0,2.574440757936891,Mitochondrial transport - lipids,False,False
MALSO4tm,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
ORNt3mB_MitoCore,-0.007,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
MALTSULtm,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
FE2tm,0.0,-1000.0,1000.0,0.0,0.0888749999999604,Mitochondrial transporters - characterised,False,False
COAtmC_MitoCore,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - characterised,False,False
COAtmB_MitoCore,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - characterised,False,False
r0829,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
CITtbm,-0.0960000000000348,-1000.0,0.0,-1.9180000000000013,0.0,Mitochondrial transporters - characterised,False,False
CITtamB,0.0,-1000.0,0.0,-6.28428571428568,0.0,Mitochondrial transporters - characterised,False,False
ORNt4mB_MitoCore,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
r0830,-0.001,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
ATPtmB_MitoCore,99.92565169824296,-1000.0,1000.0,-922.4171107519616,1000.0,Mitochondrial transporters - characterised,False,False
HtmB_MitoCore,0.0,0.0,1000.0,0.0,74.66030486539498,Mitochondrial transporters - characterised,False,False
r0830B_MitoCore,0.001,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
ARGtmB_MitoCore,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
PYRt2m,2.4900000000000264,0.0,1000.0,0.0,417.2734714744155,Mitochondrial transporters - characterised,False,False
ACACt2mB_MitoCore,0.114,-1000.0,1000.0,0.0,0.137,Mitochondrial transporters - characterised,False,False
r0917b_MitoCore,0.0,-1000.0,0.0,-74.66030486539546,0.0,Mitochondrial transporters - characterised,False,False
PIt2mB_MitoCore,99.91665169824296,-1000.0,1000.0,-335.04528055060746,120.8381273721222,Mitochondrial transporters - characterised,False,False
r1427,0.0,-1000.0,1000.0,0.0,0.0017674418604651,Mitochondrial transporters - characterised,False,False
r2398B_MitoCore,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
r2402B_MitoCore,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
SUCCt3m_MitoCore,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
r0913,0.0,0.0,1000.0,0.0,6.284285714285706,Mitochondrial transporters - characterised,False,False
GLUt2mB_MitoCore,0.1830000000000002,0.0,1000.0,0.0,414.96247147441824,Mitochondrial transporters - characterised,False,False
MALtm,-0.1050000000000346,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
r0917,0.0,0.0,1000.0,0.0,74.66030486539546,Mitochondrial transporters - characterised,False,False
LYStmB_MitoCore,0.03,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
SUCCt2m,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
MALSO3tm,0.0,-1000.0,1000.0,-1000.0,1000.0,Mitochondrial transporters - characterised,False,False
BALAtmr,0.0,-1000.0,1000.0,0.0,0.0,Mitochondrial transporters - uncharacterised,False,False
GLYtm,0.0520000000000174,-1000.0,1000.0,-0.7199999999997928,0.7099999999996836,Mitochondrial transporters - uncharacterised,False,False
GLNtm,0.0,-1000.0,1000.0,0.0,25.935154467150834,Mitochondrial transporters - uncharacterised,False,False
FUMtmB_MitoCore,0.0,-1000.0,0.0,-41.02214553043649,0.0,Mitochondrial transporters - uncharacterised,False,False
LEUt5m,0.016,-1000.0,1000.0,0.0,0.016,Mitochondrial transporters - uncharacterised,False,False
CHLtmB_MitoCore,0.0,-1000.0,1000.0,-3.089328909524216,0.0,Mitochondrial transporters - uncharacterised,False,False
ASNtm,0.0,-1000.0,1000.0,0.0,0.003906976744186,Mitochondrial transporters - uncharacterised,False,False
BUTt2mB_MitoCore,0.0,-1000.0,1000.0,0.0,0.006,Mitochondrial transporters - uncharacterised,False,False
BHBtmB_MitoCore,0.048,-1000.0,1000.0,0.0,0.048,Mitochondrial transporters - uncharacterised,False,False
ILEt5m,0.004,-1000.0,1000.0,0.0,0.004,Mitochondrial transporters - uncharacterised,False,False
PROtm,0.004,-1000.0,1000.0,-0.3259999999998814,0.004,Mitochondrial transporters - uncharacterised,False,False
PPAtmB_MitoCore,0.0,-1000.0,1000.0,-1.9499999999999489,0.0,Mitochondrial transporters - uncharacterised,False,False
r1437,0.001,-1000.0,1000.0,0.0,0.0059999999999718,Mitochondrial transporters - uncharacterised,False,False
r1440,0.0,-1000.0,1000.0,0.0,0.0043720930232558,Mitochondrial transporters - uncharacterised,False,False
r0962B_MitoCore,0.0,-1000.0,1000.0,0.0,0.0,Mitochondrial transporters - uncharacterised,False,False
FORt2mB_MitoCore,0.0,-1000.0,1000.0,-0.008,0.0,Mitochondrial transporters - uncharacterised,False,False
TRPtm_MitoCore,0.0,-1000.0,1000.0,0.0,0.0001860465116279,Mitochondrial transporters - uncharacterised,False,False
r1078,0.0,-1000.0,1000.0,0.0,0.0022325581395348,Mitochondrial transporters - uncharacterised,False,False
VALt5m,0.011,-1000.0,1000.0,0.0,0.011,Mitochondrial transporters - uncharacterised,False,False
r1455,0.0,-1000.0,1000.0,0.0,0.0036279069767441,Mitochondrial transporters - uncharacterised,False,False
r1436,0.0,-1000.0,1000.0,0.0,0.0021395348837209,Mitochondrial transporters - uncharacterised,False,False
r1435,-0.0260000000000087,-1000.0,1000.0,-0.3589999999998964,0.3599999999998418,Mitochondrial transporters - uncharacterised,False,False
UREAtm,0.0,-1000.0,1000.0,-0.3369999999998754,0.0,Mitochondrial transporters - uncharacterised,False,False
r1434,0.001,-1000.0,0.001,-414.7784714744133,0.001,Mitochondrial transporters - uncharacterised,False,False
NOS1,0.0,0.0,1000.0,0.0,0.3299999999999983,NOS Signalling,False,True
NOS2,0.0,0.0,1000.0,0.0,0.3300000000000091,NOS Signalling,False,True
OF_ATP_MitoCore,100.89230387215603,0.0,1000.0,80.71384309772483,100.89230387215606,Objective Function - ATP ,False,False
OF_HEME_MitoCore,0.0,0.0,1000.0,0.0,0.088875,Objective Function - Heme,False,False
OF_LIPID_MitoCore,0.0,0.0,1000.0,0.0,8.581469193122947,Objective Function - Lipid synthesis ,False,False
OF_PROTEIN_MitoCore,0.0,0.0,1000.0,0.0,0.0093023255813953,Objective Function - Protein Synthesis,False,False
ORNTArm,0.007,-1000.0,1000.0,-0.3229999999999841,0.007,Ornithine degradation,False,False
ORNDC,0.0,0.0,1000.0,0.0,0.3299999999999955,Ornithine degradation (cytosolic),False,False
ABUTD,0.0,0.0,1000.0,0.0,0.3299999999999931,Ornithine degradation (cytosolic),True,False
r0464c_MitoCore,0.0,0.0,1000.0,0.0,0.3299999999999955,Ornithine degradation (cytosolic),False,True
PTRCOX1,0.0,0.0,1000.0,0.0,0.3299999999999955,Ornithine degradation (cytosolic),False,False
PGL,0.0,0.0,1000.0,0.0,2.1187500000000004,Pentose phosphate pathway,False,False
TALA,0.0,-1000.0,1000.0,0.0,0.7062499999999999,Pentose phosphate pathway,False,False
RPE,0.0,-1000.0,1000.0,0.0,1.4125000000000003,Pentose phosphate pathway,False,False
TKT2,0.0,-1000.0,1000.0,0.0,0.7062499999999999,Pentose phosphate pathway,False,False
G6PDH2r,0.0,0.0,1000.0,0.0,2.11875,Pentose phosphate pathway,False,True
TKT1,0.0,-1000.0,1000.0,0.0,0.7062499999999999,Pentose phosphate pathway,False,False
GND,0.0,-1000.0,1000.0,0.0,2.1187500000000004,Pentose phosphate pathway,False,True
RPI,0.0,-1000.0,1000.0,-0.7062500000000004,0.0,Pentose phosphate pathway,False,False
DHPR,0.0,-1000.0,1000.0,0.0,0.012,Phenylalanine degradation,True,False
r0399,0.0,0.0,1000.0,0.0,0.012,Phenylalanine degradation,False,False
r0074,0.011,0.0,1000.0,0.0,22.156493958638315,Proline / ornithine degradation,True,False
PROD2mB_MitoCore,0.004,0.0,1000.0,0.0,18.762776398157857,Proline degradation,False,False
G5SADrm,-0.004,-1000.0,1000.0,-0.004,0.3259999999999954,Proline degradation/synthesis,False,False
G5SDym,0.0,-1000.0,1000.0,0.0,22.145493958638315,Proline synthesis,False,True
P5CRxm,0.0,0.0,1000.0,0.0,18.758776398157835,Proline synthesis,True,False
P5CRm,0.0,0.0,1000.0,0.0,16.456714681903822,Proline synthesis,False,True
GLU5Km,0.0,0.0,1000.0,0.0,22.145493958638315,Proline synthesis,False,False
MMEm,-0.027,-1000.0,1000.0,-0.0319999999999964,1.918000000000001,Propanoate metabolism,False,False
ACCOALm,0.0,0.0,1000.0,0.0,13.825982382480651,Propanoate metabolism,False,False
MMMm,0.027,-1000.0,1000.0,-1.918,0.0319999999999954,Propanoate metabolism,False,False
MMSAD1m,0.011,0.0,1000.0,0.0,0.011,Propanoate metabolism,True,False
PPCOACm,0.027,0.0,1000.0,0.0,1.71,Propanoate metabolism,False,False
MMCDm,0.0,0.0,1000.0,0.0,1.918,Propanoate synthesis,False,False
RE2649M,0.0,-1000.0,1000.0,0.0,13.844124129139788,Propanoate synthesis,False,False
ADSL1,0.0,0.0,1000.0,0.0,0.3300000000000043,Purine Nucleotide Cycle,False,False
AMPD1,0.0,0.0,1000.0,0.0,0.3299999999999956,Purine Nucleotide Cycle,False,False
ADSS,0.0,0.0,1000.0,0.0,0.3299999999999956,Purine Nucleotide Cycle,False,False
GTHP,0.0,0.0,1000.0,0.0,0.3599999999999955,ROS defense,False,False
GTHOm,0.0293685227815662,0.0,1000.0,0.0100471049154922,0.7392426341774168,ROS defense,False,True
GTHPm,0.0293685227815662,0.0,1000.0,0.0100471049154922,0.7392426341774169,ROS defense,False,False
GTHO,0.0,0.0,1000.0,0.0,0.3599999999999955,ROS defense,False,True
SPODMm,0.0293685227815662,0.0,1000.0,0.0100471049154922,0.0293757546801025,ROS defense,False,False
ICDHy,-0.0960000000000348,-0.1,1000.0,-0.1,4.1375,Reductive carboxylation,False,True
ACONT,-0.0960000000000348,-1000.0,1000.0,-74.75958486539504,74.62286438587454,Reductive carboxylation,False,False
ACITL,0.0,0.0,1000.0,0.0,1.9642857142857144,Reductive carboxylation / Acetyl-CoA production for biosynthesis,False,False
PGCD,0.0,-1000.0,1000.0,0.0,0.3299999999999954,Serine and glycine biosynthesis,True,False
GHMT2r,0.0430000000000174,-1000.0,1000.0,-0.018,0.7010000000000001,Serine and glycine biosynthesis,False,False
PSP_L,0.0,0.0,1000.0,0.0,0.3299999999999954,Serine and glycine biosynthesis,False,False
PSERT,0.0,-1000.0,1000.0,0.0,0.3299999999999954,Serine and glycine biosynthesis,False,False
GHMT2rm,-0.0260000000000087,-1000.0,1000.0,-0.359,0.36,Serine and glycine biosynthesis,False,False
r0060,0.0,0.0,1000.0,0.0,0.3555,Serine degradation,False,False
ACONTm,6.8973913043478525,-1000.0,1000.0,-67.79747308152724,81.56097616974326,TCA cycle,False,False
MDHm,9.128391304347852,-1000.0,1000.0,3.771540871558901,9.629043478260872,TCA cycle,True,False
AKGDm,6.822391304347818,0.0,1000.0,0.0,7.455608695652173,TCA cycle,True,False
ICDHyrm,0.0,-1000.0,1000.0,-75.09951983911745,7.969739130434785,TCA cycle,False,True
ICDHxm,6.8973913043478525,0.0,1000.0,0.0,81.93832764696167,TCA cycle,True,False
CSm,6.801391304347818,0.0,1000.0,5.213835861681996,34.46387809543113,TCA cycle,False,False
SUCOASm,-6.575391304347783,-1000.0,1000.0,-1000.0,1000.0,TCA cycle,False,False
SUCOAS1m,-0.0960000000000348,-1000.0,1000.0,-1000.0,1000.0,TCA cycle,False,False
PDHm,2.607999999999992,0.0,1000.0,0.0,3.03,TCA cycle,True,False
FUMm,6.849391304347818,-1000.0,1000.0,-34.17275422608932,7.378940217391305,TCA cycle,False,False
ACITLm_MitoCore,0.0,0.0,1000.0,0.0,27.651964764961253,TCA cycle periphery,False,False
ME1m,0.1159999999999654,0.0,1000.0,0.0,1.918,TCA cycle periphery,True,False
PCm,0.0,0.0,1000.0,0.0,1.71,TCA cycle periphery,False,False
NDPK1m,0.0,-1000.0,1000.0,-1000.0,1000.0,TCA cycle periphery,False,False
ME2m,0.0,0.0,1000.0,0.0,1.918,TCA cycle periphery,False,True
r0081,0.001,-1000.0,1000.0,-414.7784714744202,0.001,TCA cycle periphery,False,False
ADK1m,0.0,-1000.0,1000.0,0.0,13.830617170880515,TCA cycle periphery,False,False
PEPCKm,0.0960000000000348,0.0,1000.0,0.0,1.918,TCA cycle periphery,False,False
NNT_MitoCore,0.0,0.0,1000.0,0.0,74.66030486539492,TCA cycle periphery,True,True
r1154,0.012,0.0,1000.0,0.0,0.0169999999999954,Threonine and Methionine degradation,True,False
2HBO,0.0,-1000.0,1000.0,-0.016999999999999,0.0,Threonine and Methionine degradation,True,False
THRD_L,0.012,0.0,1000.0,0.0,0.012,Threonine degradation,False,False
r1155,0.012,0.0,1000.0,0.0,0.0169999999999954,Threonine degradation,False,False
r0541,0.03,0.0,1000.0,0.0,0.038,Tryptophan / Lysine Metabolism ,False,False
2OXOADOXm,0.03,0.0,1000.0,0.0,0.038,Tryptophan / Lysine Metabolism ,True,False
3HAO,0.0,0.0,1000.0,0.0,0.008,Tryptophan Metabolism ,False,False
PCLAD,0.0,0.0,1000.0,0.0,0.008,Tryptophan Metabolism ,False,False
KYN3OX,0.0,0.0,1000.0,0.0,0.008,Tryptophan Metabolism ,False,True
TRPO2,0.0,0.0,1000.0,0.0,0.008,Tryptophan Metabolism ,False,False
AMCOXO2_MitoCore,0.0,0.0,1000.0,0.0,0.008,Tryptophan Metabolism ,True,False
AMCOXO,0.0,0.0,1000.0,0.0,0.008,Tryptophan Metabolism ,False,True
HKYNH,0.0,-1000.0,1000.0,0.0,0.008,Tryptophan Metabolism ,False,False
2OXOADPTmB_MitoCore,0.0,0.0,1000.0,0.0,37.33015243269777,Tryptophan Metabolism ,False,False
FKYNH,0.0,0.0,1000.0,0.0,0.008,Tryptophan Metabolism ,False,False
r0645,0.0,0.0,1000.0,0.0,0.008,Tryptophan Metabolism ,True,False
2OXOADPTmC_MitoCore,0.0,0.0,1000.0,0.0,37.33015243269777,Tryptophan Metabolism ,False,False
TYRTA,0.0,-1000.0,1000.0,-0.3069999999999999,0.023,Tyrosine degradation,False,False
FUMAC,0.0,0.0,1000.0,0.0,0.023,Tyrosine degradation,False,False
34HPPOR,0.0,0.0,1000.0,0.0,0.023,Tyrosine degradation,False,False
HGNTOR,0.0,0.0,1000.0,0.0,0.023,Tyrosine degradation,False,False
MACACI,0.0,0.0,1000.0,0.0,0.023,Tyrosine degradation,False,False
TYRTB_MitoCore,0.0,0.0,1000.0,0.0,0.3299999999999953,Tyrosine degradation,False,False
ARGN,0.007,0.0,1000.0,0.0,0.3369999999999955,Urea Cycle,False,False
ARGNm,0.0,0.0,1000.0,0.0,0.3369999999999955,Urea Cycle,False,False
ARGSL,0.0,-1000.0,1000.0,-0.007,0.3299999999999956,Urea Cycle,False,False
ARGSS,0.0,0.0,1000.0,0.0,0.3299999999999956,Urea Cycle,False,False
3HBCOAHLm,0.011,-1000.0,1000.0,0.0,0.011,Valine degradation,False,False
OIVD2m,0.011,0.0,1000.0,0.0,0.011,Valine degradation,True,False
r0560,0.011,0.0,1000.0,0.0,0.011,Valine degradation,False,False
ECOAH12m,0.011,-1000.0,1000.0,0.0,0.011,Valine degradation,False,False
VALTAm,0.011,-1000.0,1000.0,0.0,0.011,Valine degradation,False,False
HIBDm,0.011,-1000.0,1000.0,0.0,0.011,Valine degradation,True,False
EX_2hb_e,0.0,-1000.0,1000.0,0.0,0.016999999999999,,False,False
EX_HC00250_e,0.0,-1000.0,1000.0,0.0,0.0060000000000096,,False,False
EX_ac_e,0.0,-1000.0,1000.0,-0.01,0.01,,False,False
EX_acac_e,-0.114,-1000.0,1000.0,-0.114,0.0,,False,False
EX_akg_e,0.0,-1000.0,1000.0,0.0,1.918,,False,False
EX_ala_B_e,0.0,-1000.0,1000.0,0.0,0.0,,False,False
EX_ala_L_e,-0.01,-1000.0,1000.0,-0.01,0.3199999999999994,,False,False
EX_arg_L_e,-0.007,-1000.0,1000.0,-0.007,0.1053333333333333,,False,False
EX_argsuc_e,0.0,-1000.0,1000.0,0.0,0.1123333333333333,,False,False
EX_asn_L_e,-0.01,-1000.0,1000.0,-0.01,0.3199999999999999,,False,False
EX_asp_L_e,-0.154,-1000.0,1000.0,-0.154,0.1759999999999999,,False,False
EX_bhb_e,-0.048,-1000.0,1000.0,-0.048,0.0,,False,False
EX_bilirub_e,0.0,-1000.0,1000.0,0.0,0.088875,,False,False
EX_biomass_e,100.89230387215603,-1000.0,1000.0,80.71384309772483,100.89230387215603,,False,False
EX_but_e,0.0,-1000.0,1000.0,-0.006,0.0,,False,False
EX_chol_e,0.0,-1000.0,1000.0,0.0,3.089328909524261,,False,False
EX_cit_e,0.0,-1000.0,1000.0,0.0,1.918,,False,False
EX_citr_L_e,0.0,-1000.0,1000.0,0.0,0.1649999999999925,,False,False
EX_co2_e,16.63678260869566,-1000.0,1000.0,9.704470479288595,18.39426086956522,,False,False
EX_co_e,0.0,-1000.0,1000.0,0.0,0.088875,,False,False
EX_creat_e,0.0,-1000.0,1000.0,0.0,0.0,,False,False
EX_cyan_e,0.0,-1000.0,1000.0,-0.005999999999986,0.0,,False,False
EX_cys_L_e,-0.001,-1000.0,1000.0,-0.001,0.0049999999999954,,False,False
EX_etoh_e,0.0,-1000.0,1000.0,0.0,0.0,,False,False
EX_fe2_e,0.0,-1000.0,1000.0,-0.088875,0.0,,False,False
EX_fol_e,0.0,-1000.0,1000.0,0.0,0.0,,False,False
EX_for_e,0.0,-1000.0,1000.0,0.0,0.008,,False,False
EX_fum_e,0.0,-1000.0,1000.0,0.0,1.9179999999999988,,False,False
EX_glc_D_e,-0.9,-1000.0,1000.0,-0.9,0.0,,False,False
EX_gln_L_e,0.0,-1000.0,1000.0,0.0,0.3299999999999954,,False,False
EX_glu_L_e,0.0,-1000.0,1000.0,0.0,0.3299999999999864,,False,False
EX_gly_e,-0.009,-1000.0,1000.0,-0.009,0.702,,False,False
EX_glyc_e,-0.01,-1000.0,1000.0,-0.01,1.109750000000003,,False,False
EX_h2o_e,15.026434782608687,-1000.0,1000.0,-2.643046543164175,17.896082317073166,,False,False
EX_h_e,-1.788410958606608,-1000.0,1000.0,-4.350408647747671,3.480959643377488,,False,False
EX_hco3_e,-0.043,-1000.0,1000.0,-1.71,0.0,,False,False
EX_hdca_e,-0.4696739130434784,-1000.0,1000.0,-1.0,-0.2755746967857124,,False,False
EX_his_L_e,-0.01,-1000.0,1000.0,-0.01,0.0,,False,False
EX_icit_e,0.0,-1000.0,1000.0,0.0,1.918,,False,False
EX_ile_L_e,-0.004,-1000.0,1000.0,-0.004,0.0,,False,False
EX_lac_L_e,-0.575,-1000.0,1000.0,-0.575,2.4550000000000063,,False,False
EX_leu_L_e,-0.016,-1000.0,1000.0,-0.016,0.0,,False,False
EX_lys_L_e,-0.03,-1000.0,1000.0,-0.03,0.0,,False,False
EX_mal_L_e,0.0,-1000.0,1000.0,0.0,1.918,,False,False
EX_mercplac_e,0.0,-1000.0,1000.0,0.0,0.0059999999999954,,False,False
EX_met_L_e,0.0,-1000.0,1000.0,-0.005,0.0,,False,False
EX_nad_e,0.0,-1000.0,1000.0,0.0,0.0,,True,False
EX_nadh_e,0.0,-1000.0,1000.0,0.0,0.0,,True,False
EX_nh4_e,0.3620000000000091,-1000.0,1000.0,-0.3219999999999968,0.4059999999999955,,False,False
EX_no_e,0.0,-1000.0,1000.0,0.0,0.3299999999999954,,False,False
EX_o2_e,-19.8,-1000.0,1000.0,-19.8,-15.647999322415632,,False,False
EX_oaa_e,0.0,-1000.0,1000.0,0.0,1.918000000000002,,False,False
EX_pchol_hs_e,0.0,-1000.0,1000.0,-6.521916586773433,0.0,,False,False
EX_pcreat_e,0.0,-1000.0,1000.0,0.0,0.0,,False,False
EX_pe_hs_e,0.0,-1000.0,1000.0,-2.9176995256618,0.0,,False,False
EX_phe_L_e,0.0,-1000.0,1000.0,-0.012,0.0,,False,False
EX_pi_e,0.0,-1000.0,1000.0,-0.3101086423610288,0.0,,False,False
EX_ppa_e,0.0,-1000.0,1000.0,0.0,1.9499999999999948,,False,False
EX_pro_L_e,-0.004,-1000.0,1000.0,-0.004,0.3259999999999955,,False,False
EX_ps_hs_e,0.0,-1000.0,1000.0,-2.5744407579368827,0.0,,False,False
EX_ser_L_e,-0.017,-1000.0,1000.0,-0.017,0.3385,,False,False
EX_so3_e,-0.001,-1000.0,1000.0,-0.0059999999999959,0.0059999999999954,,False,False
EX_succ_e,0.0,-1000.0,1000.0,0.0,1.918,,False,False
EX_tcynt_e,0.0,-1000.0,1000.0,0.0,0.0059999999999954,,False,False
EX_thr_L_e,-0.012,-1000.0,1000.0,-0.012,0.0,,False,False
EX_trp_L_e,0.0,-1000.0,1000.0,-0.008,0.0,,False,False
EX_tsul_e,0.001,-1000.0,1000.0,0.0,0.0059999999999954,,False,False
EX_tyr_L_e,0.0,-1000.0,1000.0,-0.011,0.012,,False,False
EX_urea_e,0.007,-1000.0,1000.0,0.0,0.3369999999999954,,False,False
EX_val_L_e,-0.011,-1000.0,1000.0,-0.011,0.0,,False,False
