EntryID	Organism	UniprotID	ECNumber	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit
3470	Rattus norvegicus	P16617	2.7.2.3	Vmax		0.251		0.00291667	M*s^(-1)
3471	Rattus norvegicus	P16617	2.7.2.3	Vmax		0.0159833333		0.00281667	M*s^(-1)
3471	Rattus norvegicus	P16617	2.7.2.3	concentration	Glycerate 3-phosphate			-	-
3471	Rattus norvegicus	P16617	2.7.2.3	Km	Glycerate 3-phosphate	5.1E-4		-	M
3472	Rattus norvegicus	P16290	5.4.2.11	Vmax		0.0112333333		0.00129667	M*s^(-1)
3472	Rattus norvegicus	P16290	5.4.2.11	Km	Glycerate 3-phosphate	1.45E-4		-	M
3472	Rattus norvegicus	P16290	5.4.2.11	concentration	Glycerate 3-phosphate			-	-
3473	Rattus norvegicus	P16290	5.4.2.11	Km	Glycerate 2-phosphate	1.39E-4		-	M
3473	Rattus norvegicus	P16290	5.4.2.11	concentration	Glycerate 2-phosphate			-	-
3473	Rattus norvegicus	P16290	5.4.2.11	Vmax		0.048		0.00168333	M*s^(-1)
3474	Rattus norvegicus	P04764	4.2.1.11	Km	Glycerate 2-phosphate	4.5E-5		-	M
3474	Rattus norvegicus	P04764	4.2.1.11	concentration	Glycerate 2-phosphate			-	-
3474	Rattus norvegicus	P04764	4.2.1.11	Vmax		0.00185		1.03667E-4	M*s^(-1)
3475	Rattus norvegicus	P04764	4.2.1.11	Km	Phosphoenolpyruvate	8.9E-5		-	M
3475	Rattus norvegicus	P04764	4.2.1.11	Vmax		0.002		1.23333E-4	M*s^(-1)
3475	Rattus norvegicus	P04764	4.2.1.11	concentration	Phosphoenolpyruvate			-	-
3476	Rattus norvegicus	P11980 P12928	2.7.1.40	Vmax		0.00943333333		3.1E-4	M*s^(-1)
3476	Rattus norvegicus	P11980 P12928	2.7.1.40	Km	Phosphoenolpyruvate	1.1E-4		-	M
3476	Rattus norvegicus	P11980 P12928	2.7.1.40	concentration	Phosphoenolpyruvate			-	-
3477	Rattus norvegicus		1.1.1.28	Km	Pyruvate	1.25E-4		-	M
3477	Rattus norvegicus		1.1.1.28	Vmax		0.0239333333		6.1E-4	M*s^(-1)
3477	Rattus norvegicus		1.1.1.28	concentration	Pyruvate			-	-
3478	Rattus norvegicus	P38652	5.4.2.2	concentration	alpha-D-Glucose 6-phosphate			-	-
3478	Rattus norvegicus	P38652	5.4.2.2	concentration	D-Glucose 1-phosphate			-	-
3478	Rattus norvegicus	P38652	5.4.2.2	Vmax		0.00112		5.25E-5	M*s^(-1)
3478	Rattus norvegicus	P38652	5.4.2.2	Km	alpha-D-Glucose 6-phosphate	6.7E-4		-	M
3478	Rattus norvegicus	P38652	5.4.2.2	Vmax		0.00193333333		2.76667E-4	M*s^(-1)
3478	Rattus norvegicus	P38652	5.4.2.2	Km	D-Glucose 1-phosphate	4.5E-5		-	M
3479	Rattus norvegicus		2.4.1.1	concentration	(1,4-alpha-D-Glucosyl)n			-	-
3479	Rattus norvegicus		2.4.1.1	Vmax		7.81666667E-4		4.26667E-5	M*s^(-1)
3479	Rattus norvegicus		2.4.1.1	concentration	D-Glucose 1-phosphate			-	-
3479	Rattus norvegicus		2.4.1.1	Km	D-Glucose 1-phosphate	0.005		-	M
3479	Rattus norvegicus		2.4.1.1	Vmax		0.0558333333		-	M*s^(-1)
3479	Rattus norvegicus		2.4.1.1	Km	(1,4-alpha-D-Glucosyl)n	1.0E-4		-	M
3480	Rattus norvegicus	P27881 P27926 P05708	2.7.1.1	concentration	alpha-D-Glucose 6-phosphate			-	-
3480	Rattus norvegicus	P27881 P27926 P05708	2.7.1.1	Vmax		1.06166667E-7		-	M*s^(-1)
3480	Rattus norvegicus	P27881 P27926 P05708	2.7.1.1	Km	alpha-D-Glucose 6-phosphate	4.2E-5		-	M
3481	Rattus norvegicus	P05708 P27926 P27881	2.7.1.1	Vmax		5.5E-4		2.25E-5	M*s^(-1)
3481	Rattus norvegicus	P05708 P27926 P27881	2.7.1.1	Km	ATP	2.36E-4		-	M
3481	Rattus norvegicus	P05708 P27926 P27881	2.7.1.1	concentration	ATP			-	-
3482	Rattus norvegicus	P27881 P27926 P05708	2.7.1.1	Km	alpha-D-Glucose	7.2E-5		-	M
3482	Rattus norvegicus	P27881 P27926 P05708	2.7.1.1	Km	alpha-D-Glucose 6-phosphate	4.2E-5		-	M
3482	Rattus norvegicus	P27881 P27926 P05708	2.7.1.1	Vmax		1.06166667E-7		-	M*s^(-1)
3482	Rattus norvegicus	P27881 P27926 P05708	2.7.1.1	concentration	alpha-D-Glucose 6-phosphate			-	-
3482	Rattus norvegicus	P27881 P27926 P05708	2.7.1.1	concentration	alpha-D-Glucose			-	-
3482	Rattus norvegicus	P27881 P27926 P05708	2.7.1.1	Vmax		5.5E-4		2.25E-5	M*s^(-1)
3483	Rattus norvegicus		5.3.1.9	Vmax		0.0096		2.08333E-4	M*s^(-1)
3483	Rattus norvegicus		5.3.1.9	Km	alpha-D-Glucose 6-phosphate	4.25E-4		-	M
3483	Rattus norvegicus		5.3.1.9	concentration	alpha-D-Glucose 6-phosphate			-	-
3483	Rattus norvegicus		5.3.1.9	Km	beta-D-Fructose 6-phosphate	1.75E-4		-	M
3483	Rattus norvegicus		5.3.1.9	Vmax		0.0100666667		7.96667E-4	M*s^(-1)
3483	Rattus norvegicus		5.3.1.9	concentration	beta-D-Fructose 6-phosphate			-	-
3484	Rattus norvegicus	P47858	2.7.1.11	Vmax		0.00132833333		1.37667E-4	M*s^(-1)
3484	Rattus norvegicus	P47858	2.7.1.11	Km	ATP	1.27E-4		-	M
3484	Rattus norvegicus	P47858	2.7.1.11	concentration	ATP			-	-
3485	Rattus norvegicus	P04797	1.2.1.12	concentration	NAD+			-	-
3485	Rattus norvegicus	P04797	1.2.1.12	concentration	Phosphate	0.005		-	M
3485	Rattus norvegicus	P04797	1.2.1.12	Km	NAD+	5.8E-5		-	M
3485	Rattus norvegicus	P04797	1.2.1.12	Vmax		0.00535		4.78333E-4	M*s^(-1)
3486	Rattus norvegicus	P04797	1.2.1.12	Vmax		0.00535		4.78333E-4	M*s^(-1)
3486	Rattus norvegicus	P04797	1.2.1.12	concentration	Phosphate			-	-
3486	Rattus norvegicus	P04797	1.2.1.12	Km	Phosphate	0.00142		-	M
3486	Rattus norvegicus	P04797	1.2.1.12	concentration	D-Glyceraldehyde 3-phosphate	3.6E-5		-	M
3487	Rattus norvegicus	P16617	2.7.2.3	Km	ADP	8.0E-6		-	M
3487	Rattus norvegicus	P16617	2.7.2.3	Vmax		0.251		0.00291667	M*s^(-1)
3487	Rattus norvegicus	P16617	2.7.2.3	concentration	ADP			-	-
3488	Rattus norvegicus	P16617	2.7.2.3	Vmax		0.0159833333		0.00281667	M*s^(-1)
3488	Rattus norvegicus	P16617	2.7.2.3	Km	ATP	5.65E-4		-	M
3488	Rattus norvegicus	P16617	2.7.2.3	concentration	ATP			-	-
3489	Rattus norvegicus	P16617	2.7.2.3	Vmax		0.251		0.00291667	M*s^(-1)
3489	Rattus norvegicus	P16617	2.7.2.3	concentration	Glycerate 1,3-bisphosphate			-	-
3489	Rattus norvegicus	P16617	2.7.2.3	concentration	Glycerate 3-phosphate			-	-
3489	Rattus norvegicus	P16617	2.7.2.3	Km	Glycerate 1,3-bisphosphate	2.1E-5		-	M
3489	Rattus norvegicus	P16617	2.7.2.3	Km	Glycerate 3-phosphate	5.1E-4		-	M
3489	Rattus norvegicus	P16617	2.7.2.3	Vmax		0.0159833333		0.00281667	M*s^(-1)
3490	Rattus norvegicus	P16290	5.4.2.11	Km	Glycerate 2-phosphate	1.39E-4		-	M
3490	Rattus norvegicus	P16290	5.4.2.11	concentration	Glycerate 2-phosphate			-	-
3490	Rattus norvegicus	P16290	5.4.2.11	Km	Glycerate 3-phosphate	1.45E-4		-	M
3490	Rattus norvegicus	P16290	5.4.2.11	concentration	Glycerate 3-phosphate			-	-
3490	Rattus norvegicus	P16290	5.4.2.11	Vmax		0.0112333333		0.00129667	M*s^(-1)
3490	Rattus norvegicus	P16290	5.4.2.11	Vmax		0.048		0.00168333	M*s^(-1)
3491	Rattus norvegicus	P04764	4.2.1.11	Vmax		0.002		1.23333E-4	M*s^(-1)
3491	Rattus norvegicus	P04764	4.2.1.11	concentration	Phosphoenolpyruvate			-	-
3491	Rattus norvegicus	P04764	4.2.1.11	Km	Glycerate 2-phosphate	4.5E-5		-	M
3491	Rattus norvegicus	P04764	4.2.1.11	Vmax		0.00185		1.03667E-4	M*s^(-1)
3491	Rattus norvegicus	P04764	4.2.1.11	concentration	Glycerate 2-phosphate			-	-
3491	Rattus norvegicus	P04764	4.2.1.11	Km	Phosphoenolpyruvate	8.9E-5		-	M
3492	Rattus norvegicus	P12928 P11980	2.7.1.40	concentration	ADP			-	-
3492	Rattus norvegicus	P12928 P11980	2.7.1.40	Km	ADP	2.68E-4		-	M
3492	Rattus norvegicus	P12928 P11980	2.7.1.40	Vmax		0.00943333333		3.1E-4	M*s^(-1)
3493	Rattus norvegicus	P12928 P11980	2.7.1.40	concentration	Pyruvate			-	-
3493	Rattus norvegicus	P12928 P11980	2.7.1.40	Km	Pyruvate	0.01		-	M
3493	Rattus norvegicus	P12928 P11980	2.7.1.40	Vmax		1.05E-5		-	M*s^(-1)
3494	Rattus norvegicus	P11980 P12928	2.7.1.40	concentration	Pyruvate			-	-
3494	Rattus norvegicus	P11980 P12928	2.7.1.40	Km	Phosphoenolpyruvate	1.1E-4		-	M
3494	Rattus norvegicus	P11980 P12928	2.7.1.40	concentration	Phosphoenolpyruvate			-	-
3494	Rattus norvegicus	P11980 P12928	2.7.1.40	Km	Pyruvate	0.01		-	M
3494	Rattus norvegicus	P11980 P12928	2.7.1.40	Vmax		0.00943333333		3.1E-4	M*s^(-1)
3494	Rattus norvegicus	P11980 P12928	2.7.1.40	Vmax		1.05E-5		-	M*s^(-1)
3495	Rattus norvegicus		1.1.1.28	Vmax		0.0239333333		6.1E-4	M*s^(-1)
3495	Rattus norvegicus		1.1.1.28	Km	NADH	1.0E-6		-	M
3495	Rattus norvegicus		1.1.1.28	concentration	Pyruvate	2.2E-5		-	M
3495	Rattus norvegicus		1.1.1.28	concentration	NADH			-	-
3501	Rattus norvegicus	P27881	2.7.1.1	Km	D-Glucose	1.46E-4		1.8E-5	M
3501	Rattus norvegicus	P27881	2.7.1.1	concentration	ATP	0.0	0.0067	-	M
3501	Rattus norvegicus	P27881	2.7.1.1	Vmax		0.002216711		6.6668E-5	katal*g^(-1)
3501	Rattus norvegicus	P27881	2.7.1.1	concentration	D-Glucose	0.0	0.0038	-	M
3501	Rattus norvegicus	P27881	2.7.1.1	Km	ATP	4.4E-4		1.0E-5	M
3502	Rattus norvegicus	P27926	2.7.1.1	concentration	ATP	0.0	0.0067	-	M
3502	Rattus norvegicus	P27926	2.7.1.1	Km	D-Glucose	3.5E-5		5.0E-6	M
3502	Rattus norvegicus	P27926	2.7.1.1	concentration	D-Glucose	0.0	0.0038	-	M
3502	Rattus norvegicus	P27926	2.7.1.1	Vmax		0.001266692		5.0001E-5	katal*g^(-1)
3502	Rattus norvegicus	P27926	2.7.1.1	Km	ATP	7.1E-4		6.0E-5	M
3544	Rattus norvegicus	P04176	1.14.16.1	Km	L-Phenylalanine	0.00192		-	M
3544	Rattus norvegicus	P04176	1.14.16.1	Vmax		3.78333333E-5		-	mol*s^(-1)*g^(-1)
3544	Rattus norvegicus	P04176	1.14.16.1	concentration	2-Amino-4-hydroxy-6,7-dimethyltetrahydropteridine	4.0E-4		-	M
3545	Rattus norvegicus	P04176	1.14.16.1	Km	L-Phenylalanine	7.2E-4		-	M
3545	Rattus norvegicus	P04176	1.14.16.1	concentration	2-Amino-4-hydroxy-6-methyltetrahydropteridine	4.0E-4		-	M
3545	Rattus norvegicus	P04176	1.14.16.1	Vmax		8.76666667E-5		-	mol*s^(-1)*g^(-1)
3546	Rattus norvegicus	P04176	1.14.16.1	Km	L-Phenylalanine	4.54E-4		-	M
3546	Rattus norvegicus	P04176	1.14.16.1	concentration	2-Amino-4-hydroxy-6-methyltetrahydropteridine			-	-
3546	Rattus norvegicus	P04176	1.14.16.1	Vmax		6.16666667E-5		-	mol*s^(-1)*g^(-1)
3547	Rattus norvegicus	P04176	1.14.16.1	concentration	2-Amino-4-hydroxy-6,7-dimethyltetrahydropteridine	4.0E-4		-	M
3547	Rattus norvegicus	P04176	1.14.16.1	Km	L-Phenylalanine	0.00143		-	M
3547	Rattus norvegicus	P04176	1.14.16.1	Vmax		2.65E-5		-	mol*s^(-1)*g^(-1)
3548	Rattus norvegicus	P04176	1.14.16.1	Vmax		5.5E-7		-	mol*s^(-1)*g^(-1)
3548	Rattus norvegicus	P04176	1.14.16.1	Km	L-Tryptophan	0.0085		-	M
3548	Rattus norvegicus	P04176	1.14.16.1	concentration	2-Amino-4-hydroxy-6,7-dimethyltetrahydropteridine	4.0E-4		-	M
3549	Rattus norvegicus	P04176	1.14.16.1	Km	L-Tryptophan	0.0049		-	M
3549	Rattus norvegicus	P04176	1.14.16.1	Vmax		9.0E-7		-	mol*s^(-1)*g^(-1)
3549	Rattus norvegicus	P04176	1.14.16.1	concentration	2-Amino-4-hydroxy-6-methyltetrahydropteridine	4.0E-4		-	M
3550	Rattus norvegicus	P04176	1.14.16.1	concentration	L-Phenylalanine	0.005		-	M
3550	Rattus norvegicus	P04176	1.14.16.1	Vmax		3.2E-5		-	mol*s^(-1)*g^(-1)
3550	Rattus norvegicus	P04176	1.14.16.1	Km	2-Amino-4-hydroxy-6,7-dimethyltetrahydropteridine	4.44E-5		-	M
3550	Rattus norvegicus	P04176	1.14.16.1	concentration	2-Amino-4-hydroxy-6,7-dimethyltetrahydropteridine	4.0E-4		-	M
3551	Rattus norvegicus	P04176	1.14.16.1	Vmax		1.85E-5		-	mol*s^(-1)*g^(-1)
3551	Rattus norvegicus	P04176	1.14.16.1	concentration	L-Phenylalanine	0.005		-	M
3551	Rattus norvegicus	P04176	1.14.16.1	concentration	2-Amino-4-hydroxy-6,7-dimethyltetrahydropteridine	4.0E-4		-	M
3551	Rattus norvegicus	P04176	1.14.16.1	Km	2-Amino-4-hydroxy-6,7-dimethyltetrahydropteridine	3.44E-5		-	M
3552	Rattus norvegicus	P04176	1.14.16.1	concentration	2-Amino-4-hydroxy-6-methyltetrahydropteridine	4.0E-4		-	M
3552	Rattus norvegicus	P04176	1.14.16.1	Vmax		9.26666667E-5		-	mol*s^(-1)*g^(-1)
3552	Rattus norvegicus	P04176	1.14.16.1	Km	2-Amino-4-hydroxy-6-methyltetrahydropteridine	3.7E-5		-	M
3552	Rattus norvegicus	P04176	1.14.16.1	concentration	L-Phenylalanine	0.005		-	M
3553	Rattus norvegicus	P04176	1.14.16.1	Vmax		6.95E-5		-	mol*s^(-1)*g^(-1)
3553	Rattus norvegicus	P04176	1.14.16.1	Km	2-Amino-4-hydroxy-6-methyltetrahydropteridine	4.55E-5		-	M
3553	Rattus norvegicus	P04176	1.14.16.1	concentration	L-Phenylalanine	0.005		-	M
3553	Rattus norvegicus	P04176	1.14.16.1	concentration	2-Amino-4-hydroxy-6-methyltetrahydropteridine	4.0E-4		-	M
3554	Rattus norvegicus	P04176	1.14.16.1	concentration	L-Tryptophan	0.02		-	M
3554	Rattus norvegicus	P04176	1.14.16.1	Km	2-Amino-4-hydroxy-6,7-dimethyltetrahydropteridine	7.14E-5		-	M
3554	Rattus norvegicus	P04176	1.14.16.1	Vmax		4.9E-7		-	mol*s^(-1)*g^(-1)
3554	Rattus norvegicus	P04176	1.14.16.1	concentration	2-Amino-4-hydroxy-6,7-dimethyltetrahydropteridine	4.0E-4		-	M
3555	Rattus norvegicus	P04176	1.14.16.1	Vmax		8.76666667E-7		-	mol*s^(-1)*g^(-1)
3555	Rattus norvegicus	P04176	1.14.16.1	Km	2-Amino-4-hydroxy-6-methyltetrahydropteridine	7.69E-5		-	M
3555	Rattus norvegicus	P04176	1.14.16.1	concentration	L-Tryptophan	0.02		-	M
3555	Rattus norvegicus	P04176	1.14.16.1	concentration	2-Amino-4-hydroxy-6-methyltetrahydropteridine	4.0E-4		-	M
3955	Rattus norvegicus	P19468 P48508 P48508	6.3.2.2	Vmax		3.0E-9		-	mol*s^(-1)*g^(-1)
3955	Rattus norvegicus	P19468 P48508 P48508	6.3.2.2	concentration	ATP	0.006		-	M
3955	Rattus norvegicus	P19468 P48508 P48508	6.3.2.2	concentration	L-Glutamate	0.008		-	M
3955	Rattus norvegicus	P19468 P48508 P48508	6.3.2.2	concentration	L-Cysteine	0.0	5.0E-4	-	M
3955	Rattus norvegicus	P19468 P48508 P48508	6.3.2.2	concentration	Enzyme	1.33		-	mg/ml
3955	Rattus norvegicus	P19468 P48508 P48508	6.3.2.2	Km	L-Cysteine	3.0E-5		-	M
3956	Rattus norvegicus	P19468 P48508 P19468	6.3.2.2	concentration	Enzyme	1.33		-	mg/ml
3956	Rattus norvegicus	P19468 P48508 P19468	6.3.2.2	Vmax		4.66666667E-9		-	mol*s^(-1)*g^(-1)
3956	Rattus norvegicus	P19468 P48508 P19468	6.3.2.2	concentration	L-Glutamate	0.008		-	M
3956	Rattus norvegicus	P19468 P48508 P19468	6.3.2.2	concentration	ATP	0.006		-	M
3956	Rattus norvegicus	P19468 P48508 P19468	6.3.2.2	concentration	L-Cysteine	0.0	5.0E-4	-	M
3956	Rattus norvegicus	P19468 P48508 P19468	6.3.2.2	Km	L-Cysteine	3.0E-5		-	M
3957	Rattus norvegicus	P19468 P48508 P48508	6.3.2.2	concentration	L-Cysteine	1.0E-4		-	M
3957	Rattus norvegicus	P19468 P48508 P48508	6.3.2.2	Vmax		3.33333333E-9		-	mol*s^(-1)*g^(-1)
3957	Rattus norvegicus	P19468 P48508 P48508	6.3.2.2	concentration	L-Glutamate	0.0	0.02	-	M
3957	Rattus norvegicus	P19468 P48508 P48508	6.3.2.2	concentration	Enzyme	1.33		-	mg/ml
3957	Rattus norvegicus	P19468 P48508 P48508	6.3.2.2	Km	L-Glutamate	7.5E-4		-	M
3957	Rattus norvegicus	P19468 P48508 P48508	6.3.2.2	concentration	ATP	0.006		-	M
3958	Rattus norvegicus	P19468 P48508 P19468	6.3.2.2	concentration	Enzyme	1.33		-	mg/ml
3958	Rattus norvegicus	P19468 P48508 P19468	6.3.2.2	Km	L-Glutamate	0.00138		-	M
3958	Rattus norvegicus	P19468 P48508 P19468	6.3.2.2	Vmax		2.33333333E-9		-	mol*s^(-1)*g^(-1)
3958	Rattus norvegicus	P19468 P48508 P19468	6.3.2.2	concentration	L-Cysteine	1.0E-4		-	M
3958	Rattus norvegicus	P19468 P48508 P19468	6.3.2.2	concentration	ATP	0.006		-	M
3958	Rattus norvegicus	P19468 P48508 P19468	6.3.2.2	concentration	L-Glutamate	0.0	0.02	-	M
4231	Rattus norvegicus	P30835	2.7.1.11	concentration	ATP	0.003		-	M
4231	Rattus norvegicus	P30835	2.7.1.11	specific enz. activity		3.00006E-4		-	katal*g^(-1)
4231	Rattus norvegicus	P30835	2.7.1.11	concentration	D-Fructose 2,6-bisphosphate	0.0	5.0E-6	-	M
4231	Rattus norvegicus	P30835	2.7.1.11	concentration	D-Fructose 1,6-bisphosphate	1.0E-4		-	M
4231	Rattus norvegicus	P30835	2.7.1.11	Activation constant	D-Fructose 2,6-bisphosphate	2.7E-5		-	M
4233	Rattus norvegicus	P19112	3.1.3.11	specific enz. activity		1.6667E-5		-	katal*g^(-1)
4233	Rattus norvegicus	P19112	3.1.3.11	concentration	D-Fructose 1,6-bisphosphate	1.0E-5		-	M
4233	Rattus norvegicus	P19112	3.1.3.11	Ki	D-Fructose 2,6-bisphosphate	1.5E-6		-	M
4233	Rattus norvegicus	P19112	3.1.3.11	concentration	D-Fructose 2,6-bisphosphate	0.0	2.5E-6	-	M
4296	Rattus norvegicus	Q01579	2.5.1.18	Vmax/Km	Bromodichlormethane	6.33333333E-7		1.66667E-8	l*g^(-1)*s^(-1)
4296	Rattus norvegicus	Q01579	2.5.1.18	concentration	Bromodichlormethane	0.0	0.015	-	M
4296	Rattus norvegicus	Q01579	2.5.1.18	concentration	Reduced glutathione	0.01		-	M
4298	Rattus norvegicus		2.5.1.18	concentration	Bromodichlormethane	0.0	0.015	-	M
4298	Rattus norvegicus		2.5.1.18	concentration	Reduced glutathione	0.01		-	M
4298	Rattus norvegicus		2.5.1.18	Vmax/Km	Bromodichlormethane	3.33333333E-5		6.66667E-6	l*g^(-1)*s^(-1)
4368	Rattus norvegicus	P17712	2.7.1.1	concentration	D-Glucose	0.001		-	M
4368	Rattus norvegicus	P17712	2.7.1.1	Km	ITP	0.0045		-	M
4368	Rattus norvegicus	P17712	2.7.1.1	concentration	ITP	5.0E-4	0.015	-	M
4368	Rattus norvegicus	P17712	2.7.1.1	Vmax		3.750075E-6		-	katal*l^(-1)
4369	Rattus norvegicus	P17712	2.7.1.1	Vmax		2.183377E-5		-	katal*l^(-1)
4369	Rattus norvegicus	P17712	2.7.1.1	concentration	ITP	5.0E-4	0.015	-	M
4369	Rattus norvegicus	P17712	2.7.1.1	concentration	D-Glucose	0.05		-	M
4369	Rattus norvegicus	P17712	2.7.1.1	Km	ITP	0.011		-	M
4642	Rattus norvegicus	P30835 P47860 P47858	2.7.1.11	concentration	ATP	0.0	6.0E-4	-	M
4642	Rattus norvegicus	P30835 P47860 P47858	2.7.1.11	Km	ATP	1.11E-4		-	M
4642	Rattus norvegicus	P30835 P47860 P47858	2.7.1.11	Km	D-Fructose 6-phosphate	7.7E-5		-	M
4642	Rattus norvegicus	P30835 P47860 P47858	2.7.1.11	Kd	D-Fructose 6-phosphate	1.2E-5		-	M
4642	Rattus norvegicus	P30835 P47860 P47858	2.7.1.11	Vmax		0.0014483623		-	katal*g^(-1)
4642	Rattus norvegicus	P30835 P47860 P47858	2.7.1.11	concentration	D-Fructose 6-phosphate	0.0	0.0024	-	M
4643	Rattus norvegicus	P30835	2.7.1.11	Kd	D-Fructose 1,6-bisphosphate	0.0016		-	M
4643	Rattus norvegicus	P30835	2.7.1.11	Km	D-Fructose 1,6-bisphosphate	4.27E-4		-	M
4643	Rattus norvegicus	P30835	2.7.1.11	concentration	ADP			-	-
4643	Rattus norvegicus	P30835	2.7.1.11	Km	ADP	1.4E-4		-	M
4643	Rattus norvegicus	P30835	2.7.1.11	concentration	D-Fructose 1,6-bisphosphate			-	-
4643	Rattus norvegicus	P30835	2.7.1.11	Vmax				-	-
4644	Rattus norvegicus	P30835	2.7.1.11	Ki	ADP	5.2E-4		-	M
4644	Rattus norvegicus	P30835	2.7.1.11	concentration	ADP	0.0	5.2E-4	-	M
4644	Rattus norvegicus	P30835	2.7.1.11	Ki	ADP	3.6E-4		-	M
4644	Rattus norvegicus	P30835	2.7.1.11	concentration	ATP	0.0	6.0E-4	-	M
4644	Rattus norvegicus	P30835	2.7.1.11	concentration	D-Fructose 6-phosphate	1.23E-4		-	M
4645	Rattus norvegicus	P30835	2.7.1.11	Ki	ADP	3.4E-4		-	M
4645	Rattus norvegicus	P30835	2.7.1.11	concentration	D-Fructose 6-phosphate	7.01E-4		-	M
4645	Rattus norvegicus	P30835	2.7.1.11	Ki	ADP	5.1E-4		-	M
4645	Rattus norvegicus	P30835	2.7.1.11	concentration	ADP	0.0	5.3E-4	-	M
4645	Rattus norvegicus	P30835	2.7.1.11	concentration	ATP	0.0	6.0E-4	-	M
4646	Rattus norvegicus	P30835	2.7.1.11	concentration	ADP	0.0	3.3E-4	-	M
4646	Rattus norvegicus	P30835	2.7.1.11	concentration	ATP	4.8E-5		-	M
4646	Rattus norvegicus	P30835	2.7.1.11	Ki	ADP	3.7E-4		-	M
4646	Rattus norvegicus	P30835	2.7.1.11	concentration	D-Fructose 6-phosphate	0.0	0.0024	-	M
4646	Rattus norvegicus	P30835	2.7.1.11	Ki	ADP	3.2E-4		-	M
4647	Rattus norvegicus	P30835	2.7.1.11	concentration	D-Fructose 6-phosphate	0.0	0.0024	-	M
4647	Rattus norvegicus	P30835	2.7.1.11	concentration	ATP	1.58E-4		-	M
4647	Rattus norvegicus	P30835	2.7.1.11	Ki	ADP	1.6E-4		-	M
4647	Rattus norvegicus	P30835	2.7.1.11	concentration	ADP	0.0	2.6E-4	-	M
4648	Rattus norvegicus	P30835	2.7.1.11	concentration	ATP	0.0	6.0E-4	-	M
4648	Rattus norvegicus	P30835	2.7.1.11	Ki	D-Fructose 1,6-bisphosphate	0.007		-	M
4648	Rattus norvegicus	P30835	2.7.1.11	Ki	D-Fructose 1,6-bisphosphate	0.0077		-	M
4648	Rattus norvegicus	P30835	2.7.1.11	concentration	D-Fructose 6-phosphate	1.3E-4		-	M
4648	Rattus norvegicus	P30835	2.7.1.11	concentration	D-Fructose 1,6-bisphosphate	0.0	0.00344	-	M
4649	Rattus norvegicus	P30835	2.7.1.11	concentration	D-Fructose 1,6-bisphosphate	0.0	0.00816	-	M
4649	Rattus norvegicus	P30835	2.7.1.11	concentration	ATP	3.5E-5		-	M
4649	Rattus norvegicus	P30835	2.7.1.11	Ki	D-Fructose 1,6-bisphosphate	0.00203		-	M
4649	Rattus norvegicus	P30835	2.7.1.11	concentration	D-Fructose 6-phosphate	0.0	0.0024	-	M
4650	Rattus norvegicus	P30835	2.7.1.11	concentration	ATP	3.3E-4		-	M
4650	Rattus norvegicus	P30835	2.7.1.11	concentration	D-Fructose 6-phosphate	0.0	0.0024	-	M
4650	Rattus norvegicus	P30835	2.7.1.11	Ki	D-Fructose 1,6-bisphosphate	0.00239		-	M
4650	Rattus norvegicus	P30835	2.7.1.11	concentration	D-Fructose 1,6-bisphosphate	0.0	0.00408	-	M
4651	Rattus norvegicus	P30835	2.7.1.11	concentration	D-Fructose 1,6-bisphosphate	0.0	0.002	-	M
4651	Rattus norvegicus	P30835	2.7.1.11	Ki	D-Fructose 6-phosphate	1.9E-5		-	M
4651	Rattus norvegicus	P30835	2.7.1.11	concentration	D-Fructose 6-phosphate	0.0	3.32E-5	-	M
4651	Rattus norvegicus	P30835	2.7.1.11	concentration	ADP			-	-
4751	Rattus norvegicus	P17105 P42335 Q80ZG2	2.7.1.127	Km	1D-myo-Inositol 1,3,4-trisphosphate	1.7E-6		-	M
4751	Rattus norvegicus	P17105 P42335 Q80ZG2	2.7.1.127	concentration	1D-myo-Inositol 1,3,4-trisphosphate	5.0E-7	4.24E-6	-	M
4752	Rattus norvegicus	P17105 Q80ZG2 P42335	2.7.1.127	Km	1D-myo-Inositol 1,3,4-trisphosphate	1.3E-6		-	M
4752	Rattus norvegicus	P17105 Q80ZG2 P42335	2.7.1.127	concentration	1D-myo-Inositol 1,3,4-trisphosphate	5.0E-7	4.25E-6	-	M
4753	Rattus norvegicus	Q80ZG2 P17105 P42335	2.7.1.127	Km	1D-myo-Inositol 1,3,4-trisphosphate	1.3E-6		-	M
4753	Rattus norvegicus	Q80ZG2 P17105 P42335	2.7.1.127	concentration	1D-myo-Inositol 1,3,4-trisphosphate	2.5E-7	1.5E-6	-	M
5227	Rattus norvegicus	P17712	2.7.1.1	concentration	ATP	2.2E-4	0.00355	-	M
5227	Rattus norvegicus	P17712	2.7.1.1	Vmax				-	-
5227	Rattus norvegicus	P17712	2.7.1.1	Km	ATP	5.6E-4		5.0E-5	M
5227	Rattus norvegicus	P17712	2.7.1.1	Ki	2-Deoxyglucose	0.0407		0.0023	M
5227	Rattus norvegicus	P17712	2.7.1.1	concentration	2-Deoxyglucose	0.02	0.18	-	M
5227	Rattus norvegicus	P17712	2.7.1.1	Km	2-Deoxyglucose	0.0192		0.0023	M
5228	Rattus norvegicus	P17712	2.7.1.1	concentration	ATP	5.6E-4	0.00448	-	M
