EntryID	Organism	UniprotID	ECNumber	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit
19655	Mus musculus	Q99N42	2.4.2.4	Km	2'-Deoxyuridine	0.001024		1.37E-4	M
19655	Mus musculus	Q99N42	2.4.2.4	Vmax		9.93333333E-9		8.01667E-10	mol*s^(-1)*g^(-1)
19655	Mus musculus	Q99N42	2.4.2.4	concentration	2'-Deoxyuridine	1.0E-5	5.0E-4	-	M
19656	Mus musculus	Q99N42	2.4.2.4	Vmax/Km	5-Fluorouridine	4.33333333E-7		-	l*g^(-1)*s^(-1)
19656	Mus musculus	Q99N42	2.4.2.4	Km	5-Fluorouridine	6.32E-4		8.4E-5	M
19656	Mus musculus	Q99N42	2.4.2.4	Vmax		2.76666667E-10		2.38333E-11	mol*s^(-1)*g^(-1)
19656	Mus musculus	Q99N42	2.4.2.4	concentration	5-Fluorouridine	3.0E-5	5.0E-4	-	M
19657	Mus musculus	Q99N42	2.4.2.4	concentration	5-Fluorodeoxyuridine	1.0E-5	0.001	-	M
19657	Mus musculus	Q99N42	2.4.2.4	Vmax/Km	5-Fluorodeoxyuridine	2.66666667E-6		-	l*g^(-1)*s^(-1)
19657	Mus musculus	Q99N42	2.4.2.4	Vmax		2.11666667E-9		1.02667E-10	mol*s^(-1)*g^(-1)
19657	Mus musculus	Q99N42	2.4.2.4	Km	5-Fluorodeoxyuridine	7.57E-4		6.4E-5	M
19658	Mus musculus	Q99N42	2.4.2.4	Vmax		3.26666667E-10		1.78333E-11	mol*s^(-1)*g^(-1)
19658	Mus musculus	Q99N42	2.4.2.4	Km	Doxifluridine	2.06E-4		2.0E-5	M
19658	Mus musculus	Q99N42	2.4.2.4	concentration	Doxifluridine	1.0E-5	5.0E-4	-	M
19658	Mus musculus	Q99N42	2.4.2.4	Vmax/Km	Doxifluridine	1.58333333E-6		-	l*g^(-1)*s^(-1)
19997	Mus musculus	Q9JHE3	3.5.1.23	concentration	N-Acylsphingosine			-	-
19997	Mus musculus	Q9JHE3	3.5.1.23	Km	N-Acylsphingosine	2.23E-5		-	M
19997	Mus musculus	Q9JHE3	3.5.1.23	concentration	Enzyme			-	-
19997	Mus musculus	Q9JHE3	3.5.1.23	Vmax		4.85E-4		-	mol*s^(-1)*g^(-1)
19998	Mus musculus	Q9JHE3	3.5.1.23	Km	N-Acylsphingosine	7.14E-5		-	M
19998	Mus musculus	Q9JHE3	3.5.1.23	concentration	Enzyme			-	-
19998	Mus musculus	Q9JHE3	3.5.1.23	concentration	N-Acylsphingosine			-	-
19998	Mus musculus	Q9JHE3	3.5.1.23	Vmax		6.0E-5		-	mol*s^(-1)*g^(-1)
19999	Mus musculus	Q9JHE3	3.5.1.23	concentration	N-Acylsphingosine			-	-
19999	Mus musculus	Q9JHE3	3.5.1.23	Km	N-Acylsphingosine	4.66E-5		-	M
19999	Mus musculus	Q9JHE3	3.5.1.23	concentration	Enzyme			-	-
19999	Mus musculus	Q9JHE3	3.5.1.23	Vmax		7.83333333E-5		-	mol*s^(-1)*g^(-1)
20000	Mus musculus	Q9JHE3	3.5.1.23	Vmax		8.33333333E-6		-	mol*s^(-1)*g^(-1)
20000	Mus musculus	Q9JHE3	3.5.1.23	concentration	N-Acylsphingosine			-	-
20000	Mus musculus	Q9JHE3	3.5.1.23	concentration	Enzyme			-	-
20000	Mus musculus	Q9JHE3	3.5.1.23	Km	N-Acylsphingosine	2.42E-4		-	M
20001	Mus musculus	Q9JHE3	3.5.1.23	concentration	N-Acylsphingosine	5.0E-6		-	M
20001	Mus musculus	Q9JHE3	3.5.1.23	specific enz. activity		2.00004E-9		-	katal*l^(-1)
20001	Mus musculus	Q9JHE3	3.5.1.23	IC50	Sphingosine	3.9E-4		-	M
20001	Mus musculus	Q9JHE3	3.5.1.23	concentration	Sphingosine	0.0	0.001	-	M
20002	Mus musculus	Q9JHE3	3.5.1.23	IC50	Sphinganine	6.1E-4		-	M
20002	Mus musculus	Q9JHE3	3.5.1.23	concentration	Sphinganine	0.0	0.001	-	M
20002	Mus musculus	Q9JHE3	3.5.1.23	concentration	N-Acylsphingosine	5.0E-6		-	M
20002	Mus musculus	Q9JHE3	3.5.1.23	specific enz. activity		2.00004E-9		-	katal*l^(-1)
20003	Mus musculus	Q9JHE3	3.5.1.23	specific enz. activity		2.00004E-9		-	katal*l^(-1)
20003	Mus musculus	Q9JHE3	3.5.1.23	IC50	N-Oleoylethanolamine	9.0E-4		-	M
20003	Mus musculus	Q9JHE3	3.5.1.23	concentration	N-Acylsphingosine	5.0E-6		-	M
20003	Mus musculus	Q9JHE3	3.5.1.23	concentration	N-Oleoylethanolamine	0.0	0.001	-	M
20135	Mus musculus	O09173	1.13.11.5	Vmax		2.64705294E-5		-	katal*g^(-1)
20135	Mus musculus	O09173	1.13.11.5	Km	Homogentisate	1.88E-4		-	M
20135	Mus musculus	O09173	1.13.11.5	concentration	Homogentisate	6.6E-5	5.0E-4	-	M
20135	Mus musculus	O09173	1.13.11.5	concentration	Fe2+	5.0E-4		-	M
20136	Mus musculus	O09173	1.13.11.5	Km	Fe2+	1.9E-5		-	M
20136	Mus musculus	O09173	1.13.11.5	Vmax		2.64705294E-5		-	katal*g^(-1)
20136	Mus musculus	O09173	1.13.11.5	concentration	Homogentisate	0.005		-	M
20136	Mus musculus	O09173	1.13.11.5	concentration	Fe2+	1.3E-5	1.0E-4	-	M
20393	Mus musculus	P43346	2.7.1.74	Vmax		3.33333333E-9		-	mol*s^(-1)*g^(-1)
20393	Mus musculus	P43346	2.7.1.74	concentration	ATP	0.0025		-	M
20393	Mus musculus	P43346	2.7.1.74	concentration	2'-Deoxycytidine			-	-
20393	Mus musculus	P43346	2.7.1.74	Km	2'-Deoxycytidine	1.8E-6		-	M
20394	Mus musculus	P43346	2.7.1.74	concentration	Cytarabine			-	-
20394	Mus musculus	P43346	2.7.1.74	Vmax		6.0E-9		-	mol*s^(-1)*g^(-1)
20394	Mus musculus	P43346	2.7.1.74	Km	Cytarabine	3.0E-5		-	M
20394	Mus musculus	P43346	2.7.1.74	concentration	ATP	0.0025		-	M
20395	Mus musculus	P43346	2.7.1.74	concentration	2',3'-Dideoxycytidine			-	-
20395	Mus musculus	P43346	2.7.1.74	Vmax		1.33333333E-10		-	mol*s^(-1)*g^(-1)
20395	Mus musculus	P43346	2.7.1.74	Km	2',3'-Dideoxycytidine	3.0E-5		-	M
20395	Mus musculus	P43346	2.7.1.74	concentration	ATP	0.0025		-	M
20396	Mus musculus	P43346	2.7.1.74	Km	Deoxyadenosine	2.1E-5		-	M
20396	Mus musculus	P43346	2.7.1.74	concentration	ATP	0.0025		-	M
20396	Mus musculus	P43346	2.7.1.74	Vmax		1.66666667E-9		-	mol*s^(-1)*g^(-1)
20396	Mus musculus	P43346	2.7.1.74	concentration	Deoxyadenosine			-	-
20401	Mus musculus	P43346	2.7.1.74	Ki	2'-Deoxycytidine	3.3E-7		-	M
20401	Mus musculus	P43346	2.7.1.74	concentration	Deoxyadenosine	1.0E-4		-	M
20401	Mus musculus	P43346	2.7.1.74	concentration	2'-Deoxycytidine			-	-
20401	Mus musculus	P43346	2.7.1.74	Vmax		1.66666667E-9		-	mol*s^(-1)*g^(-1)
20401	Mus musculus	P43346	2.7.1.74	concentration	ATP	0.0025		-	M
21122	Mus musculus		2.6.1.19	Km	2-Oxoglutarate	2.5E-4		-	M
21122	Mus musculus		2.6.1.19	concentration	4-Aminobutanoate	1.0E-4	0.004	-	M
21122	Mus musculus		2.6.1.19	Km	4-Aminobutanoate	0.0011		-	M
21122	Mus musculus		2.6.1.19	concentration	2-Oxoglutarate	4.0E-5	0.001	-	M
21123	Mus musculus		2.6.1.19	concentration	4-Aminobutanoate	0.05		-	M
21123	Mus musculus		2.6.1.19	specific enz. activity		8.3335E-5		-	katal*g^(-1)
21123	Mus musculus		2.6.1.19	concentration	2-Oxoglutarate	0.01		-	M
21461	Mus musculus	P00375	1.5.1.3	concentration	Dihydrofolate	1.0E-4		-	M
21461	Mus musculus	P00375	1.5.1.3	concentration	NADPH	6.7E-5		-	M
21461	Mus musculus	P00375	1.5.1.3	Ki	Methotrexate	4.3E-12		-	M
21462	Mus musculus	P00375	1.5.1.3	Ki	Dichloromethotrexate	1.9E-12		-	M
21462	Mus musculus	P00375	1.5.1.3	concentration	NADPH	6.7E-5		-	M
21462	Mus musculus	P00375	1.5.1.3	concentration	Dihydrofolate	1.0E-4		-	M
21463	Mus musculus	P00375	1.5.1.3	concentration	NADPH	6.7E-5		-	M
21463	Mus musculus	P00375	1.5.1.3	concentration	Dihydrofolate	1.0E-4		-	M
21463	Mus musculus	P00375	1.5.1.3	Ki	Aminopterin	6.7E-12		-	M
21464	Mus musculus	P00375	1.5.1.3	concentration	NADPH	6.7E-5		-	M
21464	Mus musculus	P00375	1.5.1.3	concentration	Dihydrofolate	1.0E-4		-	M
21464	Mus musculus	P00375	1.5.1.3	Ki	4-(N-[(2,4-Diamino-6-pteridyl)methyl]-N-methylamino)benzoate	1.4E-10		-	M
21465	Mus musculus	P00375	1.5.1.3	concentration	NADPH	6.7E-5		-	M
21465	Mus musculus	P00375	1.5.1.3	concentration	Dihydrofolate	1.0E-4		-	M
21465	Mus musculus	P00375	1.5.1.3	Ki	Pyrimethamine	1.2E-9		-	M
21466	Mus musculus	P00375	1.5.1.3	Ki	Triamterene	1.1E-8		-	M
21466	Mus musculus	P00375	1.5.1.3	concentration	NADPH	6.7E-5		-	M
21466	Mus musculus	P00375	1.5.1.3	concentration	Dihydrofolate	1.0E-4		-	M
21467	Mus musculus	P00375	1.5.1.3	concentration	Dihydrofolate	1.0E-4		-	M
21467	Mus musculus	P00375	1.5.1.3	concentration	NADPH	6.7E-5		-	M
21467	Mus musculus	P00375	1.5.1.3	Ki	Folate	2.0E-8		-	M
21468	Mus musculus	P00375	1.5.1.3	Ki	Pteroic acid	3.7E-7		-	M
21468	Mus musculus	P00375	1.5.1.3	concentration	Dihydrofolate	1.0E-4		-	M
21468	Mus musculus	P00375	1.5.1.3	concentration	NADPH	6.7E-5		-	M
21477	Mus musculus	P00375	1.5.1.3	specific enz. activity		2.616719E-9		-	katal*g^(-1)
21477	Mus musculus	P00375	1.5.1.3	concentration	Dihydrofolate	0.0	1.0E-6	-	M
21477	Mus musculus	P00375	1.5.1.3	Km	Dihydrofolate	1.0E-7		-	M
21477	Mus musculus	P00375	1.5.1.3	Vmax		6.6668E-6		-	katal*g^(-1)
21477	Mus musculus	P00375	1.5.1.3	concentration	NADPH	7.4E-5		-	M
22338	Mus musculus	P17710	2.7.1.1	Vmax		3.41666667E-6		-	M*s^(-1)*g^(-1)
22338	Mus musculus	P17710	2.7.1.1	Km	Glucose	4.5E-5		-	M
22338	Mus musculus	P17710	2.7.1.1	concentration	Glucose	0.0	0.0023	-	M
22338	Mus musculus	P17710	2.7.1.1	concentration	ATP	0.01		-	M
22339	Mus musculus	P17710	2.7.1.1	Km	Glucose	8.4E-6		-	M
22339	Mus musculus	P17710	2.7.1.1	Vmax		2.01666667E-7		-	M*s^(-1)*g^(-1)
22339	Mus musculus	P17710	2.7.1.1	concentration	ATP	0.01		-	M
22339	Mus musculus	P17710	2.7.1.1	concentration	Glucose	0.0	0.0023	-	M
22340	Mus musculus	P17710	2.7.1.1	concentration	Glucose	0.0	0.0023	-	M
22340	Mus musculus	P17710	2.7.1.1	Km	Glucose	0.00228		-	M
22340	Mus musculus	P17710	2.7.1.1	concentration	ATP	0.01		-	M
22340	Mus musculus	P17710	2.7.1.1	Vmax		3.28333333E-7		-	M*s^(-1)*g^(-1)
22341	Mus musculus	P17710	2.7.1.1	Km	Glucose	6.2E-4		-	M
22341	Mus musculus	P17710	2.7.1.1	concentration	Glucose	0.0	0.0023	-	M
22341	Mus musculus	P17710	2.7.1.1	Vmax		2.18333333E-7		-	M*s^(-1)*g^(-1)
22341	Mus musculus	P17710	2.7.1.1	concentration	ATP	0.01		-	M
22342	Mus musculus	P17710	2.7.1.1	Km	Glucose	5.0E-5		-	M
22342	Mus musculus	P17710	2.7.1.1	concentration	ATP	0.01		-	M
22342	Mus musculus	P17710	2.7.1.1	concentration	Glucose	0.0	0.0023	-	M
22342	Mus musculus	P17710	2.7.1.1	Vmax		2.39166667E-6		-	M*s^(-1)*g^(-1)
22343	Mus musculus	P17710	2.7.1.1	Km	Glucose	4.7E-5		-	M
22343	Mus musculus	P17710	2.7.1.1	concentration	ATP	0.01		-	M
22343	Mus musculus	P17710	2.7.1.1	concentration	Glucose	0.0	0.0023	-	M
22343	Mus musculus	P17710	2.7.1.1	Vmax		9.91666667E-7		-	M*s^(-1)*g^(-1)
22344	Mus musculus	P17710	2.7.1.1	Km	ATP	0.0024		-	M
22344	Mus musculus	P17710	2.7.1.1	Vmax		3.41666667E-6		-	M*s^(-1)*g^(-1)
22344	Mus musculus	P17710	2.7.1.1	concentration	Glucose	0.0023		-	M
22344	Mus musculus	P17710	2.7.1.1	concentration	ATP	0.0	0.01	-	M
22345	Mus musculus	P17710	2.7.1.1	concentration	Glucose	0.0023		-	M
22345	Mus musculus	P17710	2.7.1.1	Km	ATP	0.002		-	M
22345	Mus musculus	P17710	2.7.1.1	Vmax		2.01666667E-7		-	M*s^(-1)*g^(-1)
22345	Mus musculus	P17710	2.7.1.1	concentration	ATP	0.0	0.01	-	M
22346	Mus musculus	P17710	2.7.1.1	concentration	ATP	0.0	0.01	-	M
22346	Mus musculus	P17710	2.7.1.1	Km	ATP	0.0027		-	M
22346	Mus musculus	P17710	2.7.1.1	Vmax		3.28333333E-7		-	M*s^(-1)*g^(-1)
22346	Mus musculus	P17710	2.7.1.1	concentration	Glucose	0.0023		-	M
22347	Mus musculus	P17710	2.7.1.1	concentration	ATP	0.0	0.01	-	M
22347	Mus musculus	P17710	2.7.1.1	concentration	Glucose	0.0023		-	M
22347	Mus musculus	P17710	2.7.1.1	Km	ATP	0.0026		-	M
22347	Mus musculus	P17710	2.7.1.1	Vmax		2.18333333E-7		-	M*s^(-1)*g^(-1)
22348	Mus musculus	P17710	2.7.1.1	Km	ATP	0.0022		-	M
22348	Mus musculus	P17710	2.7.1.1	concentration	Glucose	0.0023		-	M
22348	Mus musculus	P17710	2.7.1.1	Vmax		2.39166667E-6		-	M*s^(-1)*g^(-1)
22348	Mus musculus	P17710	2.7.1.1	concentration	ATP	0.0	0.01	-	M
22349	Mus musculus	P17710	2.7.1.1	Vmax		9.91666667E-7		-	M*s^(-1)*g^(-1)
22349	Mus musculus	P17710	2.7.1.1	concentration	Glucose	0.0023		-	M
22349	Mus musculus	P17710	2.7.1.1	concentration	ATP	0.0	0.01	-	M
22349	Mus musculus	P17710	2.7.1.1	Km	ATP	0.0021		-	M
22399	Mus musculus	P47713	3.1.1.4	Km	1-Stearoyl-2-arachidonoyl-sn-glycero-3-phosphocholine	2.5E-6		-	M
22399	Mus musculus	P47713	3.1.1.4	Vmax		3.33333333E-9		-	mol*s^(-1)*g^(-1)
22399	Mus musculus	P47713	3.1.1.4	concentration	Enzyme	0.125		-	mg/ml
22399	Mus musculus	P47713	3.1.1.4	concentration	1-Stearoyl-2-arachidonoyl-sn-glycero-3-phosphocholine	2.5E-7	5.0E-6	-	M
22404	Mus musculus		2.7.1.1	Vmax		1.38888889E-10	1.80555556E-10	-	mol/s
22404	Mus musculus		2.7.1.1	concentration	D-Glucose	3.0E-5	5.0E-4	-	M
22404	Mus musculus		2.7.1.1	concentration	ATP	0.005		-	M
22404	Mus musculus		2.7.1.1	Km	D-Glucose	1.1E-4	1.5E-4	-	M
22404	Mus musculus		2.7.1.1	concentration	Enzyme			-	-
22621	Mus musculus		1.2.1.3	concentration	Acetaldehyde	0.0	0.01	-	M
22621	Mus musculus		1.2.1.3	Vmax		1.83333333E-5		-	mol*s^(-1)*g^(-1)
22621	Mus musculus		1.2.1.3	Km	Acetaldehyde	0.0014		-	M
22621	Mus musculus		1.2.1.3	concentration	NAD+	0.001		-	M
22622	Mus musculus		1.2.1.3	Km	NAD+	2.9E-5		-	M
22622	Mus musculus		1.2.1.3	concentration	Acetaldehyde	0.01		-	M
22622	Mus musculus		1.2.1.3	Vmax		1.83333333E-5		-	mol*s^(-1)*g^(-1)
22622	Mus musculus		1.2.1.3	concentration	NAD+	0.0	0.001	-	M
22623	Mus musculus		1.2.1.3	Vmax		1.83333333E-5		-	mol*s^(-1)*g^(-1)
22623	Mus musculus		1.2.1.3	Km	Acetaldehyde	7.8E-4		-	M
22623	Mus musculus		1.2.1.3	concentration	Acetaldehyde	0.0	0.01	-	M
22623	Mus musculus		1.2.1.3	concentration	NAD+	0.001		-	M
22624	Mus musculus		1.2.1.3	Km	NAD+	1.0E-5		-	M
22624	Mus musculus		1.2.1.3	concentration	NAD+	0.0	0.001	-	M
22624	Mus musculus		1.2.1.3	concentration	Acetaldehyde	0.01		-	M
22624	Mus musculus		1.2.1.3	Vmax		1.83333333E-5		-	mol*s^(-1)*g^(-1)
22625	Mus musculus		1.2.1.3	concentration	Formaldehyde			-	-
22625	Mus musculus		1.2.1.3	concentration	NAD+	0.001		-	M
22625	Mus musculus		1.2.1.3	Km	Formaldehyde	0.0153		-	M
22625	Mus musculus		1.2.1.3	Vmax				-	-
22626	Mus musculus		1.2.1.3	Vmax		4.66666667E-5		-	mol*s^(-1)*g^(-1)
22626	Mus musculus		1.2.1.3	Km	Acetaldehyde	2.0E-7		-	M
22626	Mus musculus		1.2.1.3	concentration	Acetaldehyde	0.0	1.0E-4	-	M
22626	Mus musculus		1.2.1.3	concentration	NAD+	0.001		-	M
22627	Mus musculus		1.2.1.3	Km	NAD+	4.2E-4		-	M
22627	Mus musculus		1.2.1.3	concentration	NAD+	0.0	0.001	-	M
22627	Mus musculus		1.2.1.3	concentration	Acetaldehyde	1.0E-4		-	M
22627	Mus musculus		1.2.1.3	Vmax		4.66666667E-5		-	mol*s^(-1)*g^(-1)
22628	Mus musculus		1.2.1.3	Vmax		1.83333333E-5		-	mol*s^(-1)*g^(-1)
22628	Mus musculus		1.2.1.3	concentration	NAD+	0.001		-	M
22628	Mus musculus		1.2.1.3	concentration	Acetaldehyde	0.01		-	M
22628	Mus musculus		1.2.1.3	concentration	Disulfiram	0.0	1.0E-4	-	M
22628	Mus musculus		1.2.1.3	IC50	Disulfiram	1.3E-5		-	M
22629	Mus musculus		1.2.1.3	concentration	Disulfiram	0.0	1.0E-4	-	M
22629	Mus musculus		1.2.1.3	concentration	NAD+	0.001		-	M
22629	Mus musculus		1.2.1.3	concentration	Acetaldehyde	1.0E-4		-	M
22629	Mus musculus		1.2.1.3	IC50	Disulfiram	1.0E-7		-	M
22629	Mus musculus		1.2.1.3	Vmax		4.66666667E-5		-	mol*s^(-1)*g^(-1)
22630	Mus musculus		1.2.1.3	concentration	NAD+	0.001		-	M
22630	Mus musculus		1.2.1.3	concentration	Acetaldehyde	1.0E-4		-	M
22630	Mus musculus		1.2.1.3	Vmax		4.66666667E-5		-	mol*s^(-1)*g^(-1)
22630	Mus musculus		1.2.1.3	IC50	Disulfiram	2.5E-6		-	M
22630	Mus musculus		1.2.1.3	concentration	Disulfiram	0.0	1.0E-4	-	M
23782	Mus musculus	Q99KB8	3.1.2.6	concentration	Enzyme			-	-
23782	Mus musculus	Q99KB8	3.1.2.6	Vmax		0.01533364		-	katal*g^(-1)
23782	Mus musculus	Q99KB8	3.1.2.6	kcat		450.0		-	s^(-1)
23782	Mus musculus	Q99KB8	3.1.2.6	Km	(R)-S-Lactoylglutathione	2.7E-4		-	M
23782	Mus musculus	Q99KB8	3.1.2.6	concentration	(R)-S-Lactoylglutathione	0.0	5.0E-4	-	M
23783	Mus musculus	Q99KB8	3.1.2.6	concentration	(R)-S-Lactoylglutathione	0.0	5.0E-4	-	M
23783	Mus musculus	Q99KB8	3.1.2.6	Ki	hemimercaptal of methylglyoxal and glutathione	3.0E-4		-	M
23783	Mus musculus	Q99KB8	3.1.2.6	Vmax		0.01533364		-	katal*g^(-1)
23783	Mus musculus	Q99KB8	3.1.2.6	Km	(R)-S-Lactoylglutathione	2.7E-4		-	M
23783	Mus musculus	Q99KB8	3.1.2.6	concentration	Enzyme			-	-
23783	Mus musculus	Q99KB8	3.1.2.6	kcat		450.0		-	s^(-1)
23783	Mus musculus	Q99KB8	3.1.2.6	concentration	hemimercaptal of methylglyoxal and glutathione	0.0	5.0E-4	-	M
23865	Mus musculus	Q9ESW8	3.4.19.3	specific enz. activity		8.25E-7		-	mol*s^(-1)*g^(-1)
23865	Mus musculus	Q9ESW8	3.4.19.3	concentration	L-gamma-Glutamyl-p-nitroanilide	0.005		-	M
23866	Mus musculus	Q9ESW8	3.4.19.3	specific enz. activity		2.83333333E-7		-	mol*s^(-1)*g^(-1)
23866	Mus musculus	Q9ESW8	3.4.19.3	concentration	L-gamma-Glutamyl-p-nitroanilide	0.005		-	M
23867	Mus musculus	Q9ESW8	3.4.19.3	concentration	L-gamma-Glutamyl-p-nitroanilide	0.005		-	M
23867	Mus musculus	Q9ESW8	3.4.19.3	specific enz. activity		5.52777778E-7		1.66667E-7	mol*s^(-1)*g^(-1)
23868	Mus musculus	Q9Z2A9 Q6PDE7 Q60928 Q99JP7	2.3.2.2	specific enz. activity		1.97222222E-8		2.5E-9	mol*s^(-1)*g^(-1)
23868	Mus musculus	Q9Z2A9 Q6PDE7 Q60928 Q99JP7	2.3.2.2	concentration	L-gamma-Glutamyl-p-nitroanilide	0.008		-	M
23869	Mus musculus	Q9Z2A9 Q99JP7 Q6PDE7 Q60928	2.3.2.2	concentration	L-gamma-Glutamyl-p-nitroanilide	0.008		-	M
23869	Mus musculus	Q9Z2A9 Q99JP7 Q6PDE7 Q60928	2.3.2.2	specific enz. activity		1.05555556E-9		1.11111E-10	mol*s^(-1)*g^(-1)
23870	Mus musculus	Q99JP7 Q6PDE7 Q60928 Q9Z2A9	2.3.2.2	specific enz. activity		7.30555556E-6		1.02778E-6	mol*s^(-1)*g^(-1)
23870	Mus musculus	Q99JP7 Q6PDE7 Q60928 Q9Z2A9	2.3.2.2	concentration	L-gamma-Glutamyl-p-nitroanilide	0.008		-	M
23871	Mus musculus	Q8K010	3.5.2.9	concentration	5-Oxo-L-proline	0.002		-	M
23871	Mus musculus	Q8K010	3.5.2.9	concentration	ATP	0.005		-	M
23871	Mus musculus	Q8K010	3.5.2.9	specific enz. activity		3.11111111E-9		3.88889E-10	mol*s^(-1)*g^(-1)
23872	Mus musculus	Q8K010	3.5.2.9	concentration	5-Oxo-L-proline	0.002		-	M
23872	Mus musculus	Q8K010	3.5.2.9	concentration	ATP	0.005		-	M
23872	Mus musculus	Q8K010	3.5.2.9	specific enz. activity		2.97222222E-9		3.61111E-10	mol*s^(-1)*g^(-1)
23873	Mus musculus	Q8K010	3.5.2.9	specific enz. activity		1.24444444E-8		8.88889E-10	mol*s^(-1)*g^(-1)
23873	Mus musculus	Q8K010	3.5.2.9	concentration	ATP	0.005		-	M
23873	Mus musculus	Q8K010	3.5.2.9	concentration	5-Oxo-L-proline	0.002		-	M
23874	Mus musculus	P97494	6.3.2.2	specific enz. activity		5.16666667E-8		6.11111E-9	mol*s^(-1)*g^(-1)
23874	Mus musculus	P97494	6.3.2.2	concentration	L-alpha-Aminobutyrate	0.01		-	M
23874	Mus musculus	P97494	6.3.2.2	concentration	ATP	0.005		-	M
23874	Mus musculus	P97494	6.3.2.2	concentration	L-Glutamate	0.01		-	M
23875	Mus musculus	P97494	6.3.2.2	concentration	L-alpha-Aminobutyrate	0.01		-	M
23875	Mus musculus	P97494	6.3.2.2	concentration	L-Glutamate	0.01		-	M
23875	Mus musculus	P97494	6.3.2.2	specific enz. activity		1.65277778E-7		3.33333E-9	mol*s^(-1)*g^(-1)
23875	Mus musculus	P97494	6.3.2.2	concentration	ATP	0.005		-	M
23876	Mus musculus	P97494	6.3.2.2	concentration	ATP	0.005		-	M
23876	Mus musculus	P97494	6.3.2.2	concentration	L-alpha-Aminobutyrate	0.01		-	M
23876	Mus musculus	P97494	6.3.2.2	concentration	L-Glutamate	0.01		-	M
23876	Mus musculus	P97494	6.3.2.2	specific enz. activity		1.59722222E-7		7.77778E-9	mol*s^(-1)*g^(-1)
23877	Mus musculus	P51855	6.3.2.3	specific enz. activity		1.19444444E-8		4.16667E-10	mol*s^(-1)*g^(-1)
23878	Mus musculus	P51855	6.3.2.3	specific enz. activity		2.94444444E-8		3.33333E-9	mol*s^(-1)*g^(-1)
23879	Mus musculus	P51855	6.3.2.3	specific enz. activity		4.83333333E-8		5.27778E-9	mol*s^(-1)*g^(-1)
24082	Mus musculus	P04184	2.7.1.21	specific enz. activity		7.82833333E-9		4.78333E-10	mol*s^(-1)*g^(-1)
24082	Mus musculus	P04184	2.7.1.21	concentration	Thymidine	1.1E-5		-	M
24082	Mus musculus	P04184	2.7.1.21	concentration	ATP	0.005		-	M
24083	Mus musculus	P04184	2.7.1.21	concentration	Thymidine	1.1E-5		-	M
24083	Mus musculus	P04184	2.7.1.21	specific enz. activity		2.21666667E-10		1.16667E-11	mol*s^(-1)*g^(-1)
24083	Mus musculus	P04184	2.7.1.21	concentration	ATP	0.005		-	M
24084	Mus musculus	P04184	2.7.1.21	specific enz. activity		2.06666667E-10		2.16667E-11	mol*s^(-1)*g^(-1)
24084	Mus musculus	P04184	2.7.1.21	concentration	Thymidine	1.1E-5		-	M
24084	Mus musculus	P04184	2.7.1.21	concentration	ATP	0.005		-	M
24089	Mus musculus	P04184	2.7.1.21	specific enz. activity		4.15333333E-9		6.56667E-10	mol*s^(-1)*g^(-1)
24089	Mus musculus	P04184	2.7.1.21	concentration	Zidovudine	2.2E-5		-	M
24089	Mus musculus	P04184	2.7.1.21	concentration	ATP	0.005		-	M
24090	Mus musculus	P04184	2.7.1.21	concentration	ATP	0.005		-	M
24090	Mus musculus	P04184	2.7.1.21	concentration	Zidovudine	2.2E-5		-	M
24090	Mus musculus	P04184	2.7.1.21	specific enz. activity		9.0E-11		6.66667E-12	mol*s^(-1)*g^(-1)
24091	Mus musculus	P04184	2.7.1.21	concentration	ATP	0.005		-	M
24091	Mus musculus	P04184	2.7.1.21	specific enz. activity		6.5E-11		1.16667E-11	mol*s^(-1)*g^(-1)
24091	Mus musculus	P04184	2.7.1.21	concentration	Zidovudine	2.2E-5		-	M
24096	Mus musculus	P43346	2.7.1.74	concentration	ATP	0.005		-	M
24096	Mus musculus	P43346	2.7.1.74	concentration	2'-Deoxycytidine	1.1E-5		-	M
24096	Mus musculus	P43346	2.7.1.74	concentration	Thymidine	0.0015		-	M
24096	Mus musculus	P43346	2.7.1.74	specific enz. activity		3.06666667E-10		4.0E-11	mol*s^(-1)*g^(-1)
24097	Mus musculus	P43346	2.7.1.74	concentration	2'-Deoxycytidine	1.1E-5		-	M
24097	Mus musculus	P43346	2.7.1.74	specific enz. activity		1.15E-10		1.66667E-11	mol*s^(-1)*g^(-1)
24097	Mus musculus	P43346	2.7.1.74	concentration	Thymidine	0.0015		-	M
24097	Mus musculus	P43346	2.7.1.74	concentration	ATP	0.005		-	M
24098	Mus musculus	P43346	2.7.1.74	concentration	ATP	0.005		-	M
24098	Mus musculus	P43346	2.7.1.74	concentration	Thymidine	0.0015		-	M
24098	Mus musculus	P43346	2.7.1.74	specific enz. activity		9.5E-11		1.66667E-11	mol*s^(-1)*g^(-1)
24098	Mus musculus	P43346	2.7.1.74	concentration	2'-Deoxycytidine	1.1E-5		-	M
24103	Mus musculus	P97930	2.7.4.9	concentration	Thiamine monophosphate	5.0E-5		-	M
24103	Mus musculus	P97930	2.7.4.9	specific enz. activity		1.7485E-8		1.02167E-9	mol*s^(-1)*g^(-1)
24103	Mus musculus	P97930	2.7.4.9	concentration	ATP	0.005		-	M
